Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Leandro Ciccoloni,ar ARG,MF,27.0,4,65.0,16.0,2.7,0.7,1,45.0,0,3,7.0,13,0.0,0.0,2.0,-2.0,-2.77,-2.46,,,,,,Matches
Diego Vásquez,ar ARG,"MF,FW",22.0,8,112.0,14.0,4.6,1.2,0,,0,8,14.0,6,1.0,1.0,1.0,0.0,0.0,0.39,2.7,1.4,1.3,1.05,1.52,Matches
Nicolás Leguizamón,ar ARG,FW,28.0,3,55.0,18.0,2.3,0.6,0,,0,3,18.0,3,0.33,0.0,0.0,0.0,0.0,0.38,0.6,0.8,-0.2,-0.33,0.07,Matches
Lucas Angelini,ar ARG,DF,28.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Mauricio Duarte,co COL,DF,30.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Matías Laba,ar ARG,MF,31.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gino Olguín,ar ARG,MF,22.0,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
Javier Vallejos,ar ARG,GK,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.8,27,2430.0,90.0,100.0,27.0,297,81.0,181,115,22.0,206,1.07,20.0,30.0,-10.0,-0.37,,25.1,35.8,-10.7,-0.4,,
Opponent Total,,,27.1,27,2430.0,90.0,100.0,27.0,297,81.0,184,111,22.0,212,1.63,30.0,20.0,10.0,0.37,,35.8,25.1,10.7,0.4,,
