Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Florentino Luís,pt POR,MF,24-133,12,598.0,50.0,44.3,6.6,7,73.0,1,5,17.0,3,2.42,12.0,6.0,6.0,0.9,-0.53,12.6,6.7,5.9,0.89,-0.64,Matches
Alexander Bah,dk DEN,DF,26-021,7,559.0,80.0,41.4,6.2,7,80.0,5,0,,0,2.57,16.0,6.0,10.0,1.61,0.7,15.0,6.4,8.6,1.39,0.24,Matches
Petar Musa,hr CRO,FW,25-301,12,499.0,42.0,37.0,5.5,6,65.0,0,6,18.0,1,2.58,14.0,3.0,11.0,1.98,1.24,12.0,5.7,6.3,1.13,-0.18,Matches
Arthur,br BRA,FW,25-249,12,456.0,38.0,33.8,5.1,4,70.0,0,8,22.0,2,2.5,10.0,1.0,9.0,1.78,0.87,10.5,3.3,7.3,1.43,0.28,Matches
David Neres,br BRA,FW,26-302,9,414.0,46.0,30.7,4.6,4,82.0,2,5,17.0,0,2.44,9.0,5.0,4.0,0.87,-0.48,9.2,6.6,2.6,0.56,-0.99,Matches
Casper Tengstedt,dk DEN,FW,23-212,11,369.0,34.0,27.3,4.1,4,66.0,0,7,15.0,3,2.45,7.0,4.0,3.0,0.73,-0.64,11.8,3.6,8.1,1.99,1.02,Matches
Samuel Soares,pt POR,GK,21-198,3,270.0,90.0,20.0,3.0,3,90.0,3,0,,12,3.0,9.0,2.0,7.0,2.33,1.42,8.6,2.8,5.9,1.96,0.89,Matches
David Jurásek,cz CZE,DF,23-145,6,259.0,43.0,19.2,2.9,2,83.0,0,4,24.0,3,2.17,5.0,4.0,1.0,0.35,-1.05,4.8,3.5,1.3,0.45,-0.99,Matches
Chiquinho,pt POR,MF,28-164,8,189.0,24.0,14.0,2.1,1,90.0,1,7,14.0,7,2.13,2.0,3.0,-1.0,-0.48,-1.95,4.2,3.4,0.8,0.4,-0.99,Matches
Gonçalo Guedes,pt POR,"FW,MF",27-031,8,120.0,15.0,8.9,1.3,1,45.0,0,7,11.0,0,2.25,6.0,0.0,6.0,4.5,3.62,4.9,0.8,4.0,3.01,1.94,Matches
Tomás Araújo,pt POR,"DF,MF",21-228,3,93.0,31.0,6.9,1.0,1,87.0,0,2,3.0,11,3.0,2.0,0.0,2.0,1.94,0.79,1.4,0.8,0.6,0.59,-0.71,Matches
Odisseas Vlachodimos,gr GRE,GK,29-248,1,90.0,90.0,6.7,1.0,1,90.0,1,0,,0,0.0,2.0,3.0,-1.0,-1.0,-2.36,2.0,2.1,-0.2,-0.18,-1.53,Matches
Juan Bernat,es ESP,DF,30-304,2,77.0,39.0,5.7,0.9,1,63.0,0,1,14.0,0,2.0,2.0,0.0,2.0,2.34,1.21,1.6,1.3,0.4,0.42,-0.87,Matches
Tiago Gouveia,pt POR,FW,22-195,1,69.0,69.0,5.1,0.8,1,69.0,0,0,,9,3.0,1.0,0.0,1.0,1.3,0.11,1.1,0.5,0.6,0.78,-0.5,Matches
João Victor,br BRA,DF,25-166,2,29.0,15.0,2.1,0.3,0,,0,2,15.0,4,2.0,0.0,0.0,0.0,0.0,-1.23,0.5,0.6,-0.1,-0.26,-1.54,Matches
Gustavo Marques,br BRA,DF,22-082,1,3.0,3.0,0.2,0.0,0,,0,1,3.0,0,3.0,1.0,0.0,1.0,30.0,28.86,0.3,0.0,0.3,8.25,7.02,Matches
Mihailo Ristić,rs SRB,DF,28-060,1,1.0,1.0,0.1,0.0,0,,0,1,1.0,2,0.0,0.0,1.0,-1.0,-90.0,-91.27,0.1,0.6,-0.5,-44.4,-45.68,Matches
Andreas Schjelderup,no NOR,FW,19-212,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Hugo Sequeira,pt POR,MF,19-302,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gerson Sousa,pt POR,MF,21-234,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.7,15,1350.0,90.0,100.0,15.0,165,83.0,100,64,17.0,71,2.4,28.0,10.0,18.0,1.2,,33.2,14.5,18.7,1.25,,
Opponent Total,,,26.5,15,1350.0,90.0,100.0,15.0,165,83.0,93,69,20.0,65,0.4,10.0,28.0,-18.0,-1.2,,14.5,33.2,-18.7,-1.25,,
