Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Florentino Luís,pt POR,MF,24-133,12,7,598.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,2.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.17,0.15,0.17,Matches
Alexander Bah,dk DEN,DF,26-021,7,7,559.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.3,0.8,11.0,35.0,39.0,0.16,0.0,0.16,0.16,0.16,0.08,0.05,0.13,0.08,0.13,Matches
Petar Musa,hr CRO,FW,25-301,12,6,499.0,5.5,4.0,2.0,6.0,4.0,0.0,0.0,1.0,1.0,3.6,3.6,1.1,4.7,6.0,11.0,26.0,0.72,0.36,1.08,0.72,1.08,0.64,0.2,0.85,0.64,0.85,Matches
Arthur,br BRA,FW,25-249,12,4,456.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3,2.3,0.1,2.4,7.0,7.0,23.0,0.2,0.0,0.2,0.2,0.2,0.45,0.03,0.48,0.45,0.48,Matches
David Neres,br BRA,FW,26-302,9,4,414.0,4.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,2.4,4.0,41.0,24.0,57.0,0.22,0.65,0.87,0.22,0.87,0.33,0.53,0.86,0.33,0.86,Matches
Casper Tengstedt,dk DEN,FW,23-212,11,4,369.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,0.9,3.3,13.0,6.0,32.0,0.73,0.0,0.73,0.73,0.73,0.59,0.21,0.81,0.59,0.81,Matches
Samuel Soares,pt POR,GK,21-198,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Jurásek,cz CZE,DF,23-145,6,2,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.9,8.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.05,0.26,0.3,0.05,0.3,Matches
Chiquinho,pt POR,MF,28-164,8,1,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,6.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.25,0.31,0.06,0.31,Matches
Gonçalo Guedes,pt POR,"FW,MF",27-031,8,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,9.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Tomás Araújo,pt POR,"DF,MF",21-228,3,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Odisseas Vlachodimos,gr GRE,GK,29-248,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Bernat,es ESP,DF,30-304,2,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tiago Gouveia,pt POR,FW,22-195,1,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
João Victor,br BRA,DF,25-166,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Marques,br BRA,DF,22-082,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mihailo Ristić,rs SRB,DF,28-060,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,9.64,0.0,9.64,Matches
Andreas Schjelderup,no NOR,FW,19-212,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Hugo Sequeira,pt POR,MF,19-302,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gerson Sousa,pt POR,MF,21-234,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,15,165,1350.0,15.0,27.0,20.0,47.0,25.0,2.0,2.0,32.0,1.0,33.2,31.6,25.7,57.3,418.0,897.0,890.0,1.8,1.33,3.13,1.67,3.0,2.21,1.71,3.92,2.11,3.82,
Opponent Total,,,26.5,15,165,1350.0,15.0,10.0,5.0,15.0,8.0,2.0,4.0,53.0,4.0,14.5,11.4,9.3,20.7,227.0,430.0,426.0,0.67,0.33,1.0,0.53,0.87,0.96,0.62,1.59,0.76,1.38,
