Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Hugo,br BRA,DF,21.0,15.5,788.0,609.0,177.0,20.0,1.0,2.0,64,136.0,21.0,3.0,18.0,0.0,607.0,2.0,13.0,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,624.0,602.0,20.0,2.0,0.0,12.0,24,16.0,2.0,1.0,0.0,0.0,487.0,2.0,18.0,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,480.0,446.0,31.0,20.0,1.0,2.0,3,11.0,0.0,0.0,0.0,0.0,381.0,3.0,9.0,Matches
Gabriel,br BRA,MF,29.0,9.6,541.0,520.0,20.0,13.0,2.0,9.0,22,1.0,6.0,1.0,5.0,0.0,397.0,1.0,8.0,Matches
Rafael,br BRA,DF,32.0,5.4,243.0,179.0,64.0,9.0,0.0,1.0,21,52.0,3.0,0.0,3.0,0.0,184.0,0.0,2.0,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,255.0,212.0,42.0,15.0,0.0,2.0,29,0.0,24.0,6.0,16.0,0.0,209.0,1.0,3.0,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,309.0,303.0,5.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,270.0,1.0,2.0,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,91.0,79.0,11.0,3.0,0.0,1.0,8,1.0,7.0,3.0,2.0,0.0,72.0,1.0,2.0,Matches
Diego Costa,es ESP,FW,34.0,5.7,128.0,118.0,9.0,0.0,0.0,2.0,8,1.0,0.0,0.0,0.0,0.0,82.0,1.0,8.0,Matches
Matias Segovia,py PAR,FW,20.0,7.2,328.0,317.0,10.0,5.0,4.0,5.0,20,1.0,4.0,4.0,0.0,0.0,253.0,1.0,3.0,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,110.0,105.0,5.0,1.0,0.0,1.0,10,1.0,0.0,0.0,0.0,0.0,75.0,0.0,8.0,Matches
JP Galvão,br BRA,DF,21.0,2.2,87.0,67.0,20.0,0.0,0.0,2.0,6,20.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0,Matches
Bastos,ao ANG,DF,31.0,1.3,71.0,68.0,3.0,2.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,75.0,69.0,6.0,0.0,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,43.0,42.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,14.0,12.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,13.0,9.0,4.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Matches
Diego Hernández,uy URU,FW,22.0,0.5,13.0,11.0,2.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,Matches
Kayque,br BRA,MF,22.0,0.3,22.0,22.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,10.0,6.0,4.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,6.0,5.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
Breno,br BRA,MF,22.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Matches
Newton,br BRA,DF,23.0,0.1,,,,,,,0,,,,,,,,,Matches
Rai,br BRA,MF,20.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Matches
Squad Total,,,28.5,38.0,17465.0,15565.0,1859.0,570.0,33.0,165.0,702,747.0,174.0,40.0,113.0,0.0,13899.0,41.0,284.0,
Opponent Total,,,27.4,38.0,18857.0,16885.0,1881.0,521.0,40.0,154.0,741,764.0,202.0,72.0,92.0,1.0,15098.0,91.0,321.0,
