Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Luis Segovia,ec ECU,DF,25.0,2,95.0,48.0,2.8,1.1,1,83.0,0,1,12.0,13,1.5,2.0,2.0,0.0,0.0,-0.57,1.6,2.8,-1.2,-1.18,-1.25,Matches
Daniel Borges,br BRA,DF,29.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,7,3.0,1.0,0.0,1.0,2.0,1.47,0.4,1.0,-0.6,-1.26,-1.31,Matches
Gatito Fernández,py PAR,GK,34.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,29,0.0,0.0,1.0,-1.0,-2.0,-2.59,0.1,1.0,-0.9,-1.85,-1.91,Matches
Diego Hernández,uy URU,FW,22.0,2,41.0,21.0,1.2,0.5,0,,0,2,21.0,11,2.0,0.0,1.0,-1.0,-2.2,-2.78,0.3,1.6,-1.3,-2.85,-2.91,Matches
Kayque,br BRA,MF,22.0,2,27.0,14.0,0.8,0.3,0,,0,2,14.0,1,1.5,1.0,0.0,1.0,3.33,2.8,0.7,0.4,0.3,1.15,1.12,Matches
Mateo Ponte,uy URU,DF,19.0,1,22.0,22.0,0.6,0.2,0,,0,1,22.0,4,3.0,1.0,0.0,1.0,4.09,3.56,0.6,0.5,0.1,0.29,0.26,Matches
Lucas Piazon,br BRA,FW,29.0,1,20.0,20.0,0.6,0.2,0,,0,1,20.0,1,0.0,0.0,0.0,0.0,0.0,-0.56,0.3,0.3,0.0,-0.09,-0.13,Matches
Breno,br BRA,MF,22.0,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,4,3.0,1.0,0.0,1.0,9.0,8.47,0.3,0.1,0.2,1.58,1.55,Matches
Newton,br BRA,DF,23.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,2,1.0,0.0,0.0,0.0,0.0,-0.55,,,,,,Matches
Rai,br BRA,MF,20.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,13,3.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,3.85,3.82,Matches
Douglas Borges,br BRA,GK,32.0,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Joel Carli,ar ARG,DF,36.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Fernando,br BRA,GK,21.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Igo Gabriel,br BRA,GK,21.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Jacob Montes,ni NCA,MF,24.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Wallison Silva,br BRA,DF,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
David Sousa,br BRA,DF,21.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Henrique Vermudt,br BRA,MF,23.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.5,38,3420.0,90.0,100.0,38.0,418,80.0,233,181,22.0,274,1.68,58.0,37.0,21.0,0.55,,50.1,48.8,1.3,0.03,,
Opponent Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,80.0,245,173,22.0,278,1.05,37.0,58.0,-21.0,-0.55,,48.8,50.1,-1.3,-0.03,,
