Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Breno,br BRA,MF,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Newton,br BRA,DF,23.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Rai,br BRA,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Douglas Borges,br BRA,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joel Carli,ar ARG,DF,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Fernando,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Igo Gabriel,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacob Montes,ni NCA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wallison Silva,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David Sousa,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Henrique Vermudt,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.5,38,418,3420.0,38.0,56.0,40.0,96.0,51.0,5.0,7.0,91.0,4.0,50.1,44.6,33.1,77.7,658.0,1438.0,1424.0,1.47,1.05,2.53,1.34,2.39,1.32,0.87,2.19,1.17,2.04,
Opponent Total,,,27.4,38,418,3420.0,38.0,36.0,28.0,64.0,36.0,0.0,1.0,101.0,2.0,48.8,48.0,36.8,84.8,631.0,1521.0,1506.0,0.95,0.74,1.68,0.95,1.68,1.28,0.97,2.25,1.26,2.23,
