Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,12.0,4.17,8.0,2.0,1.0,0.0,1.0,0.0,2.0,0.69,0.0,1.0,0.0,0.0,1.0,0.0,Matches
Diego Costa,es ESP,FW,34.0,5.7,12.0,2.09,7.0,0.0,1.0,1.0,3.0,0.0,2.0,0.35,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Matias Segovia,py PAR,FW,20.0,7.2,31.0,4.29,26.0,1.0,2.0,1.0,1.0,0.0,3.0,0.42,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,17.0,3.7,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,Matches
JP Galvão,br BRA,DF,21.0,2.2,6.0,2.69,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bastos,ao ANG,DF,31.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,9.0,2.73,6.0,0.0,1.0,0.0,2.0,0.0,3.0,0.91,1.0,0.0,1.0,0.0,1.0,0.0,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,2.0,1.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Hernández,uy URU,FW,22.0,0.5,1.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kayque,br BRA,MF,22.0,0.3,2.0,6.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Breno,br BRA,MF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Newton,br BRA,DF,23.0,0.1,,,,,,,,,,,,,,,,,Matches
Rai,br BRA,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.5,38.0,922.0,24.26,647.0,88.0,70.0,56.0,48.0,13.0,100.0,2.63,61.0,11.0,10.0,10.0,7.0,1.0,
Opponent Total,,,27.4,38.0,864.0,22.74,629.0,68.0,57.0,51.0,47.0,12.0,63.0,1.66,42.0,3.0,8.0,7.0,2.0,1.0,
