Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fernando Marçal,br BRA,DF,33.0,18.1,794.0,1070.0,74.2,14188.0,6299.0,367.0,415.0,88.4,327.0,404.0,80.9,85.0,198.0,42.9,3,1.3,1.6,1.7,27.0,69.0,7.0,4.0,83.0,Matches
Hugo,br BRA,DF,21.0,15.5,607.0,788.0,77.0,9797.0,3725.0,323.0,357.0,90.5,212.0,268.0,79.1,50.0,115.0,43.5,2,1.6,1.5,0.4,19.0,61.0,11.0,8.0,69.0,Matches
Luis Henrique,br BRA,"FW,MF",21.0,15.3,487.0,624.0,78.0,8053.0,1889.0,257.0,301.0,85.4,172.0,210.0,81.9,44.0,73.0,60.3,2,1.6,1.7,0.4,32.0,32.0,23.0,4.0,63.0,Matches
Danilo Barbosa,br BRA,"MF,DF",26.0,11.2,381.0,480.0,79.4,6831.0,2682.0,156.0,190.0,82.1,178.0,207.0,86.0,36.0,54.0,66.7,0,0.1,0.3,-0.1,3.0,57.0,3.0,0.0,54.0,Matches
Gabriel,br BRA,MF,29.0,9.6,397.0,541.0,73.4,7390.0,2603.0,190.0,233.0,81.5,137.0,178.0,77.0,61.0,99.0,61.6,1,1.5,1.5,-0.5,17.0,52.0,13.0,6.0,56.0,Matches
Rafael,br BRA,DF,32.0,5.4,184.0,243.0,75.7,2786.0,1188.0,104.0,113.0,92.0,69.0,98.0,70.4,8.0,24.0,33.3,0,0.2,0.4,-0.2,5.0,12.0,4.0,2.0,10.0,Matches
Lucas Fernandes,br BRA,MF,25.0,5.3,209.0,255.0,82.0,3605.0,1079.0,93.0,99.0,93.9,93.0,107.0,86.9,19.0,37.0,51.4,0,0.5,0.6,-0.5,7.0,21.0,4.0,0.0,35.0,Matches
Philipe Sampaio,br BRA,DF,28.0,5.5,270.0,309.0,87.4,5268.0,1794.0,73.0,80.0,91.3,168.0,182.0,92.3,24.0,39.0,61.5,0,0.0,0.1,0.0,1.0,11.0,1.0,1.0,16.0,Matches
Gustavo Sauer,br BRA,"FW,MF",29.0,2.9,72.0,91.0,79.1,1108.0,328.0,42.0,46.0,91.3,23.0,26.0,88.5,4.0,11.0,36.4,1,0.4,0.3,0.6,4.0,6.0,4.0,1.0,13.0,Matches
Diego Costa,es ESP,FW,34.0,5.7,82.0,128.0,64.1,1341.0,306.0,41.0,60.0,68.3,34.0,44.0,77.3,5.0,8.0,62.5,0,0.1,0.2,-0.1,1.0,5.0,3.0,1.0,14.0,Matches
Matias Segovia,py PAR,FW,20.0,7.2,253.0,328.0,77.1,4183.0,1072.0,139.0,159.0,87.4,80.0,108.0,74.1,25.0,41.0,61.0,1,1.5,1.4,-0.5,16.0,25.0,14.0,5.0,33.0,Matches
Janderson,br BRA,"FW,MF",23.0,4.6,75.0,110.0,68.2,1068.0,144.0,37.0,48.0,77.1,26.0,35.0,74.3,4.0,6.0,66.7,1,0.9,0.5,0.1,8.0,3.0,4.0,2.0,7.0,Matches
JP Galvão,br BRA,DF,21.0,2.2,67.0,87.0,77.0,1381.0,456.0,27.0,31.0,87.1,31.0,40.0,77.5,9.0,15.0,60.0,0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,Matches
Bastos,ao ANG,DF,31.0,1.3,62.0,71.0,87.3,1224.0,347.0,23.0,26.0,88.5,30.0,32.0,93.8,9.0,12.0,75.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,Matches
Carlos Alberto,br BRA,"FW,MF",20.0,3.3,63.0,75.0,84.0,947.0,216.0,33.0,36.0,91.7,24.0,29.0,82.8,4.0,5.0,80.0,0,0.2,0.8,-0.2,2.0,2.0,4.0,1.0,9.0,Matches
Matheus Nascimento,br BRA,"FW,MF",18.0,1.1,12.0,17.0,70.6,143.0,29.0,8.0,9.0,88.9,2.0,2.0,100.0,0.0,0.0,,0,0.4,0.0,-0.4,2.0,1.0,0.0,0.0,2.0,Matches
Luis Segovia,ec ECU,DF,25.0,1.1,36.0,43.0,83.7,710.0,292.0,12.0,13.0,92.3,18.0,19.0,94.7,6.0,11.0,54.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Daniel Borges,br BRA,DF,29.0,0.5,10.0,14.0,71.4,162.0,55.0,5.0,5.0,100.0,5.0,6.0,83.3,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gatito Fernández,py PAR,GK,34.0,0.5,11.0,13.0,84.6,259.0,166.0,4.0,4.0,100.0,4.0,4.0,100.0,3.0,5.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Hernández,uy URU,FW,22.0,0.5,9.0,13.0,69.2,118.0,14.0,5.0,5.0,100.0,2.0,5.0,40.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Kayque,br BRA,MF,22.0,0.3,20.0,22.0,90.9,338.0,159.0,10.0,11.0,90.9,7.0,7.0,100.0,2.0,3.0,66.7,1,0.4,0.2,0.6,1.0,7.0,0.0,0.0,7.0,Matches
Mateo Ponte,uy URU,DF,19.0,0.2,8.0,10.0,80.0,147.0,71.0,3.0,4.0,75.0,4.0,4.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches
Lucas Piazon,br BRA,FW,29.0,0.2,6.0,6.0,100.0,88.0,45.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Breno,br BRA,MF,22.0,0.1,4.0,6.0,66.7,38.0,19.0,4.0,5.0,80.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Newton,br BRA,DF,23.0,0.1,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Rai,br BRA,MF,20.0,0.0,5.0,5.0,100.0,80.0,12.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.5,38.0,13899.0,17465.0,79.6,257203.0,92268.0,5933.0,6733.0,88.1,5967.0,6980.0,85.5,1688.0,2922.0,57.8,40,33.1,32.6,6.9,393.0,1266.0,261.0,97.0,1438.0,
Opponent Total,,,27.4,38.0,15098.0,18857.0,80.1,269441.0,93448.0,6580.0,7387.0,89.1,6549.0,7611.0,86.0,1562.0,2827.0,55.3,28,36.8,30.4,-8.8,367.0,1258.0,259.0,76.0,1521.0,
