Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Laurtaro Giaccone,ar ARG,MF,21.0,12.5,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Cruz Komar,ar ARG,DF,26.0,11.8,470.0,70.0,261.0,199.0,10.0,9.0,470.0,0.0,0.0,,0.0,,181.0,757.0,490.0,3.0,1.0,0.0,0.0,0.0,214.0,1.0,Matches
Walter Montoya,ar ARG,MF,29.0,10.3,569.0,17.0,130.0,345.0,101.0,4.0,569.0,23.0,12.0,52.2,10.0,43.5,304.0,1665.0,852.0,11.0,9.0,2.0,18.0,12.0,333.0,11.0,Matches
Gino Infantino,ar ARG,"MF,FW",19.0,9.0,390.0,1.0,47.0,215.0,133.0,16.0,390.0,28.0,18.0,64.3,10.0,35.7,243.0,1339.0,650.0,17.0,12.0,3.0,27.0,23.0,280.0,47.0,Matches
Jhonatan Candia,uy URU,FW,27.0,6.2,207.0,8.0,11.0,101.0,95.0,19.0,207.0,9.0,4.0,44.4,4.0,44.4,91.0,395.0,115.0,3.0,2.0,1.0,12.0,8.0,150.0,31.0,Matches
Agustín Toledo,ar ARG,MF,22.0,5.4,310.0,15.0,71.0,219.0,25.0,2.0,310.0,2.0,1.0,50.0,1.0,50.0,148.0,640.0,328.0,2.0,1.0,0.0,4.0,2.0,166.0,0.0,Matches
Gaspar Servio,ar ARG,GK,30.0,4.0,117.0,102.0,117.0,0.0,0.0,0.0,117.0,0.0,0.0,,0.0,,44.0,277.0,173.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,Matches
Fabricio Oviedo,ar ARG,FW,18.0,2.1,37.0,0.0,3.0,21.0,15.0,2.0,37.0,4.0,1.0,25.0,2.0,50.0,24.0,195.0,23.0,1.0,2.0,0.0,3.0,1.0,24.0,3.0,Matches
Ismael Cortéz,ar ARG,MF,21.0,4.5,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Rodríguez,ar ARG,DF,29.0,2.3,138.0,8.0,45.0,69.0,25.0,0.0,138.0,1.0,1.0,100.0,0.0,0.0,50.0,216.0,100.0,1.0,2.0,0.0,3.0,1.0,62.0,9.0,Matches
Luciano Ferreyra,ar ARG,"MF,FW",20.0,1.6,87.0,0.0,8.0,45.0,37.0,6.0,87.0,9.0,3.0,33.3,5.0,55.6,58.0,444.0,209.0,6.0,5.0,3.0,11.0,6.0,62.0,9.0,Matches
Tomás O'Connor,ar ARG,"MF,FW",18.0,1.5,103.0,2.0,16.0,59.0,33.0,2.0,103.0,9.0,4.0,44.4,5.0,55.6,66.0,302.0,125.0,3.0,6.0,1.0,5.0,1.0,64.0,3.0,Matches
Facundo Aguero,ar ARG,DF,28.0,1.4,84.0,9.0,35.0,45.0,4.0,2.0,84.0,0.0,0.0,,0.0,,36.0,205.0,94.0,1.0,0.0,0.0,3.0,1.0,43.0,0.0,Matches
Octavio Bianchi,ar ARG,"FW,MF",27.0,3.8,146.0,6.0,16.0,57.0,74.0,19.0,146.0,10.0,4.0,40.0,6.0,60.0,72.0,521.0,188.0,7.0,1.0,3.0,7.0,6.0,95.0,30.0,Matches
Luca Martínez,mx MEX,FW,22.0,1.7,,,,,,,,,,,,,,,,,,,,,,,Matches
Francesco Lo Celso,ar ARG,"MF,FW",22.0,1.5,86.0,2.0,16.0,45.0,27.0,0.0,86.0,5.0,4.0,80.0,1.0,20.0,49.0,306.0,161.0,5.0,4.0,0.0,3.0,1.0,60.0,4.0,Matches
Kevin Silva,ar ARG,DF,19.0,0.2,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.4,27.0,12589.0,1472.0,4207.0,5763.0,2770.0,354.0,12584.0,462.0,218.0,47.2,205.0,44.4,6017.0,32070.0,16445.0,338.0,262.0,59.0,389.0,212.0,6656.0,730.0,
Opponent Total,,,26.8,27.0,14105.0,1286.0,4302.0,6433.0,3532.0,510.0,14101.0,705.0,368.0,52.2,288.0,40.9,7346.0,40515.0,21192.0,413.0,322.0,84.0,424.0,237.0,8064.0,954.0,
