Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Gino Infantino,ar ARG,"MF,FW",19.0,17,810.0,48.0,33.3,9.0,7,81.0,4,10,24.0,5,1.65,13.0,17.0,-4.0,-0.44,-1.06,12.3,13.6,-1.3,-0.14,-0.17,Matches
Jhonatan Candia,uy URU,FW,27.0,11,559.0,51.0,23.0,6.2,7,72.0,3,4,15.0,5,1.64,9.0,7.0,2.0,0.32,0.08,7.1,7.9,-0.9,-0.14,-0.15,Matches
Agustín Toledo,ar ARG,MF,22.0,11,484.0,44.0,19.9,5.4,4,89.0,3,7,18.0,16,1.0,5.0,9.0,-4.0,-0.74,-1.25,5.6,8.8,-3.2,-0.59,-0.7,Matches
Gaspar Servio,ar ARG,GK,30.0,4,360.0,90.0,14.8,4.0,4,90.0,4,0,,7,1.75,5.0,6.0,-1.0,-0.25,-0.6,3.4,5.3,-1.9,-0.47,-0.52,Matches
Fabricio Oviedo,ar ARG,FW,18.0,4,190.0,48.0,7.8,2.1,4,48.0,0,0,,7,2.0,3.0,2.0,1.0,0.47,0.23,3.0,2.9,0.1,0.03,0.06,Matches
Ismael Cortéz,ar ARG,MF,21.0,11,409.0,37.0,16.8,4.5,3,90.0,2,8,18.0,16,2.09,8.0,3.0,5.0,1.1,1.01,,,,,,Matches
Lucas Rodríguez,ar ARG,DF,29.0,7,206.0,29.0,8.5,2.3,1,90.0,1,6,19.0,18,1.57,1.0,6.0,-5.0,-2.18,-2.67,1.1,4.0,-2.9,-1.25,-1.34,Matches
Luciano Ferreyra,ar ARG,"MF,FW",20.0,8,146.0,18.0,6.0,1.6,1,90.0,1,7,8.0,18,1.63,2.0,1.0,1.0,0.62,0.38,1.7,2.1,-0.4,-0.22,-0.21,Matches
Tomás O'Connor,ar ARG,"MF,FW",18.0,8,137.0,17.0,5.6,1.5,1,45.0,0,7,13.0,10,2.0,2.0,0.0,2.0,1.31,1.12,3.1,1.7,1.4,0.94,1.02,Matches
Facundo Aguero,ar ARG,DF,28.0,5,126.0,25.0,5.2,1.4,1,61.0,0,4,16.0,18,1.2,1.0,2.0,-1.0,-0.71,-1.03,1.0,2.4,-1.5,-1.06,-1.09,Matches
Octavio Bianchi,ar ARG,"FW,MF",27.0,14,346.0,25.0,14.2,3.8,0,,0,14,25.0,13,1.64,4.0,6.0,-2.0,-0.52,-0.91,5.2,8.0,-2.8,-0.73,-0.82,Matches
Luca Martínez,mx MEX,FW,22.0,9,153.0,17.0,6.3,1.7,0,,0,9,17.0,12,1.78,1.0,1.0,0.0,0.0,-0.28,,,,,,Matches
Francesco Lo Celso,ar ARG,"MF,FW",22.0,4,134.0,34.0,5.5,1.5,0,,0,4,34.0,11,1.75,0.0,4.0,-4.0,-2.69,-3.12,0.6,2.5,-1.8,-1.23,-1.28,Matches
Kevin Silva,ar ARG,DF,19.0,1,19.0,19.0,0.8,0.2,0,,0,1,19.0,12,3.0,0.0,0.0,0.0,0.0,-0.26,0.2,0.5,-0.2,-1.11,-1.09,Matches
Carlos Campos,ar ARG,MF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Juan Cerrudo,ar ARG,FW,19.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Ulises Ciccioli,ar ARG,DF,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Alan Marinelli,ar ARG,FW,23.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Valentino Quintero,ar ARG,GK,19.0,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
Fernando Rodríguez,ar ARG,DF,22.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.4,27,2430.0,90.0,100.0,27.0,297,83.0,192,103,20.0,222,1.56,36.0,29.0,7.0,0.26,,32.9,33.6,-0.7,-0.03,,
Opponent Total,,,26.8,27,2430.0,90.0,100.0,27.0,297,83.0,183,111,20.0,210,1.0,29.0,36.0,-7.0,-0.26,,33.6,32.9,0.7,0.03,,
