Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Chiquinho,pt POR,"FW,MF",23-328,10,8,602.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.2,1.2,0.6,1.8,18.0,9.0,35.0,0.15,0.0,0.15,0.15,0.15,0.18,0.09,0.27,0.18,0.27,Matches
Martin Agirregabiria,es ESP,DF,27-234,13,7,656.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,12.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Henrique Araújo,pt POR,FW,21-345,13,6,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,5.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches
Óscar Aranda,es ESP,"FW,MF",21-245,12,6,539.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.2,20.0,24.0,14.0,0.17,0.0,0.17,0.17,0.17,0.11,0.09,0.2,0.11,0.2,Matches
Justin de Haas,nl NED,DF,23-332,9,5,553.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,10.0,1.0,0.16,0.0,0.16,0.16,0.16,0.07,0.0,0.07,0.07,0.07,Matches
Otso Liimatta,fi FIN,MF,19-173,6,5,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,10.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches
Gustavo Assuncao,pt POR,MF,23-275,11,4,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.3,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Tom Lacoux,fr FRA,MF,21-339,7,4,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Théo Fonseca,fr FRA,FW,23-202,5,4,274.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,12.0,0.33,0.0,0.33,0.33,0.33,0.33,0.0,0.33,0.33,0.33,Matches
Enea Mihaj,al ALB,DF,25-178,3,3,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mihai Dobre,ro ROU,"FW,MF",25-122,9,2,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,7.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.17,0.12,0.17,Matches
Pablo,br BRA,"FW,MF",19-362,8,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.2,0.4,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches
Afonso Rodrigues,pt POR,"FW,MF",21-133,8,1,236.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,6.0,3.0,15.0,0.38,0.0,0.38,0.38,0.38,0.21,0.04,0.26,0.21,0.26,Matches
Rúben Lima,pt POR,"DF,MF",34-088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ivan Zlobin,ru RUS,GK,26-298,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,23.6,15,165,1350.0,15.0,13.0,8.0,21.0,12.0,1.0,2.0,47.0,6.0,13.0,11.5,8.7,20.2,226.0,412.0,406.0,0.87,0.53,1.4,0.8,1.33,0.87,0.58,1.45,0.76,1.34,
Opponent Total,,,26.6,15,165,1350.0,15.0,17.0,9.0,26.0,17.0,0.0,2.0,43.0,5.0,17.8,16.2,10.3,26.5,215.0,567.0,566.0,1.13,0.6,1.73,1.13,1.73,1.18,0.69,1.87,1.08,1.77,
