Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Carlos Arrua,py PAR,MF,25.0,19,12,1009.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,1.1,1.9,15.0,48.0,55.0,0.0,0.09,0.09,0.0,0.09,0.07,0.1,0.17,0.07,0.17,Matches
Julián Chicco,ar ARG,MF,25.0,18,10,955.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.3,0.8,5.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
Cristian Vega,ar ARG,MF,29.0,16,10,901.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.1,0.3,6.0,52.0,12.0,0.1,0.0,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
Stéfano Moreyra,ar ARG,MF,21.0,11,10,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,0.2,7.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Jorge Benítez,py PAR,FW,30.0,16,9,718.0,8.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,2.5,1.7,0.4,2.1,12.0,11.0,44.0,0.25,0.0,0.25,0.25,0.25,0.32,0.05,0.37,0.21,0.26,Matches
Leonel Picco,ar ARG,MF,23.0,11,6,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.3,0.6,6.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,Matches
Andrew Teuten,uy URU,"DF,MF",24.0,13,5,508.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.5,6.0,16.0,35.0,0.18,0.18,0.35,0.18,0.35,0.02,0.07,0.1,0.02,0.1,Matches
Facundo Farías,ar ARG,"FW,MF",20.0,8,5,456.0,5.1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.7,0.4,1.1,15.0,25.0,27.0,0.0,0.2,0.2,0.0,0.2,0.29,0.09,0.38,0.14,0.22,Matches
Joaquín Ibáñez,ar ARG,"FW,MF",26.0,7,5,451.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,3.0,12.0,23.0,0.2,0.0,0.2,0.2,0.2,0.06,0.02,0.08,0.06,0.08,Matches
Tomás Galván,ar ARG,"MF,FW",22.0,13,4,535.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,13.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.17,0.16,0.17,Matches
José Neris,uy URU,FW,22.0,9,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6,1.8,0.4,2.1,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.59,0.08,0.68,0.41,0.49,Matches
Augusto Schott,ar ARG,DF,23.0,8,4,344.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,14.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.15,0.07,0.15,Matches
Lucas Acevedo,ar ARG,DF,31.0,6,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Natanael Troncoso,ar ARG,"MF,FW",21.0,10,1,290.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,4.0,15.0,19.0,0.31,0.31,0.62,0.31,0.62,0.23,0.07,0.3,0.23,0.3,Matches
Thiago Yossen,ar ARG,DF,18.0,1,1,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonzalo Silva,ar ARG,"DF,MF",23.0,2,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Guillermo Gonzálvez,ar ARG,MF,19.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Facundo Taborda,ar ARG,"FW,MF",22.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joaquín Enrico,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matías Ibáñez,ar ARG,GK,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandro Quiroz,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicolás Utrera,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.1,27,297,2430.0,27.0,19.0,16.0,35.0,19.0,0.0,4.0,66.0,3.0,25.6,22.4,17.0,39.5,358.0,828.0,819.0,0.7,0.59,1.3,0.7,1.3,0.95,0.63,1.58,0.83,1.46,
Opponent Total,,,26.9,27,297,2430.0,27.0,32.0,20.0,52.0,26.0,6.0,6.0,51.0,0.0,37.0,32.2,25.5,57.8,462.0,1091.0,1091.0,1.19,0.74,1.93,0.96,1.7,1.37,0.95,2.31,1.19,2.14,
