Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cristian Vega,ar ARG,MF,29.0,10.0,393.0,502.0,78.3,7106.0,2621.0,168.0,195.0,86.2,172.0,205.0,83.9,48.0,72.0,66.7,0,0.1,0.4,-0.1,2.0,41.0,1.0,0.0,52.0,Matches
Stéfano Moreyra,ar ARG,MF,21.0,7.2,214.0,282.0,75.9,3606.0,1121.0,108.0,126.0,85.7,71.0,91.0,78.0,28.0,42.0,66.7,0,0.0,0.2,0.0,1.0,25.0,0.0,0.0,28.0,Matches
Jorge Benítez,py PAR,FW,30.0,8.0,145.0,214.0,67.8,1778.0,316.0,99.0,133.0,74.4,32.0,41.0,78.0,4.0,7.0,57.1,0,0.4,0.2,-0.4,4.0,11.0,1.0,0.0,11.0,Matches
Leonel Picco,ar ARG,MF,23.0,6.2,229.0,282.0,81.2,3513.0,1220.0,121.0,139.0,87.1,84.0,97.0,86.6,16.0,24.0,66.7,0,0.3,0.1,-0.3,6.0,23.0,2.0,0.0,32.0,Matches
Andrew Teuten,uy URU,"DF,MF",24.0,5.6,194.0,267.0,72.7,2814.0,1266.0,120.0,134.0,89.6,52.0,74.0,70.3,13.0,35.0,37.1,1,0.4,0.5,0.6,10.0,10.0,5.0,4.0,16.0,Matches
Facundo Farías,ar ARG,"FW,MF",20.0,5.1,131.0,161.0,81.4,2340.0,564.0,62.0,69.0,89.9,55.0,62.0,88.7,12.0,21.0,57.1,1,0.4,0.3,0.6,7.0,14.0,3.0,0.0,25.0,Matches
Joaquín Ibáñez,ar ARG,"FW,MF",26.0,5.0,119.0,192.0,62.0,1742.0,783.0,64.0,87.0,73.6,46.0,73.0,63.0,2.0,13.0,15.4,0,0.1,0.1,-0.1,2.0,8.0,2.0,1.0,12.0,Matches
Tomás Galván,ar ARG,"MF,FW",22.0,5.9,171.0,223.0,76.7,2410.0,791.0,110.0,132.0,83.3,56.0,72.0,77.8,4.0,9.0,44.4,0,0.1,0.3,-0.1,2.0,23.0,2.0,0.0,27.0,Matches
José Neris,uy URU,FW,22.0,4.3,39.0,82.0,47.6,546.0,86.0,20.0,35.0,57.1,16.0,26.0,61.5,0.0,5.0,0.0,0,0.4,0.2,-0.4,2.0,3.0,2.0,0.0,3.0,Matches
Augusto Schott,ar ARG,DF,23.0,3.8,85.0,136.0,62.5,1294.0,728.0,42.0,51.0,82.4,36.0,56.0,64.3,4.0,16.0,25.0,0,0.3,0.1,-0.3,3.0,4.0,0.0,0.0,5.0,Matches
Lucas Acevedo,ar ARG,DF,31.0,2.1,57.0,70.0,81.4,1074.0,517.0,25.0,29.0,86.2,27.0,30.0,90.0,5.0,10.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Matches
Natanael Troncoso,ar ARG,"MF,FW",21.0,3.2,75.0,109.0,68.8,1202.0,282.0,38.0,47.0,80.9,31.0,37.0,83.8,5.0,15.0,33.3,1,0.2,0.1,0.8,4.0,5.0,2.0,0.0,15.0,Matches
Thiago Yossen,ar ARG,DF,18.0,0.4,5.0,5.0,100.0,90.0,60.0,3.0,3.0,100.0,0.0,0.0,,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Gonzalo Silva,ar ARG,"DF,MF",23.0,0.6,23.0,40.0,57.5,412.0,135.0,12.0,15.0,80.0,6.0,8.0,75.0,4.0,16.0,25.0,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,Matches
Guillermo Gonzálvez,ar ARG,MF,19.0,0.2,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Facundo Taborda,ar ARG,"FW,MF",22.0,0.2,4.0,6.0,66.7,73.0,31.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.1,27.0,7673.0,10941.0,70.1,143558.0,63373.0,3312.0,4028.0,82.2,3205.0,4072.0,78.7,1003.0,2156.0,46.5,16,17.0,17.0,-1.0,200.0,635.0,152.0,49.0,828.0,
Opponent Total,,,26.9,27.0,8921.0,12019.0,74.2,163029.0,67450.0,3938.0,4619.0,85.3,3740.0,4653.0,80.4,1062.0,2047.0,51.9,20,25.5,25.2,-5.5,276.0,820.0,223.0,70.0,1091.0,
