Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Rodrigo Zalazar,uy URU,MF,24-140,12,8,611.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,2.7,3.3,22.0,62.0,23.0,0.0,0.15,0.15,0.0,0.15,0.08,0.4,0.48,0.08,0.48,Matches
Sikou Niakaté,ml MLI,DF,24-173,7,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.2,0.5,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.08,0.04,0.08,Matches
Vitor Carvalho,br BRA,MF,26-217,11,6,507.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.4,7.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Pizzi,pt POR,"MF,FW",34-085,12,6,473.0,5.3,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9,2.9,9.0,43.0,44.0,0.19,0.57,0.76,0.19,0.76,0.2,0.36,0.56,0.2,0.56,Matches
Paulo Oliveira,pt POR,DF,31-356,5,5,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,19.0,3.0,0.0,0.2,0.2,0.0,0.2,0.0,0.01,0.01,0.0,0.01,Matches
Abel Ruiz,es ESP,"FW,MF",23-336,11,4,553.0,6.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.1,2.1,0.6,2.7,9.0,6.0,54.0,0.16,0.16,0.33,0.16,0.33,0.34,0.1,0.44,0.34,0.44,Matches
André Horta,pt POR,MF,27-053,11,4,446.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,15.0,69.0,19.0,0.4,0.2,0.61,0.4,0.61,0.08,0.17,0.25,0.08,0.25,Matches
João Moutinho,pt POR,MF,37-113,11,4,427.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.5,0.6,8.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Adrián Marín,es ESP,DF,26-355,7,3,306.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,7.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches
Joe Mendes,se SWE,DF,20-364,5,3,282.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,12.0,11.0,18.0,0.0,0.32,0.32,0.0,0.32,0.0,0.23,0.23,0.0,0.23,Matches
Rony Lopes,pt POR,"FW,DF",28-002,9,1,164.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,11.0,14.0,25.0,0.55,0.0,0.55,0.55,0.55,0.48,0.09,0.57,0.48,0.57,Matches
Roger Fernandes,gw GNB,"DF,FW",18-039,3,0,58.0,0.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.0,5.0,5.0,18.0,0.0,3.1,3.1,0.0,3.1,0.18,1.32,1.51,0.18,1.51,Matches
André Castro,pt POR,MF,35-272,2,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Diogo Fonseca,pt POR,DF,21-264,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lukáš Horníček,cz CZE,GK,21-170,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tiago Sá,pt POR,GK,28-353,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.5,14,154,1260.0,14.0,35.0,24.0,59.0,32.0,3.0,3.0,34.0,1.0,30.1,28.1,22.1,50.2,271.0,763.0,759.0,2.5,1.71,4.21,2.29,4.0,2.15,1.58,3.73,2.01,3.59,
Opponent Total,,,26.4,14,154,1260.0,14.0,21.0,15.0,36.0,20.0,1.0,2.0,39.0,2.0,20.3,18.8,14.6,33.4,216.0,364.0,361.0,1.5,1.07,2.57,1.43,2.5,1.45,1.05,2.5,1.34,2.39,
