Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Franco Díaz,ar ARG,MF,22.0,14.1,410.0,567.0,72.3,6807.0,2365.0,212.0,248.0,85.5,154.0,194.0,79.4,33.0,76.0,43.4,0,0.6,0.5,-0.6,14.0,44.0,6.0,1.0,77.0,Matches
Juan Infante,ar ARG,DF,27.0,12.0,320.0,511.0,62.6,4916.0,2518.0,182.0,223.0,81.6,124.0,195.0,63.6,13.0,50.0,26.0,1,0.2,0.3,0.8,4.0,25.0,5.0,3.0,48.0,Matches
Franco Baldassarra,ar ARG,"MF,FW",24.0,11.5,181.0,288.0,62.8,3112.0,957.0,83.0,110.0,75.5,77.0,115.0,67.0,16.0,40.0,40.0,1,0.6,0.3,0.4,11.0,19.0,3.0,1.0,32.0,Matches
Gastón Suso,ar ARG,DF,31.0,11.2,319.0,438.0,72.8,7107.0,3068.0,68.0,91.0,74.7,190.0,226.0,84.1,57.0,107.0,53.3,0,0.0,0.2,0.0,0.0,20.0,3.0,0.0,39.0,Matches
Mauro Quiroga,ar ARG,FW,33.0,9.3,135.0,214.0,63.1,1560.0,381.0,82.0,122.0,67.2,32.0,55.0,58.2,2.0,5.0,40.0,3,1.1,0.9,1.9,16.0,9.0,8.0,0.0,18.0,Matches
Jerónimo Cacciabue,ar ARG,MF,25.0,8.8,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Miguel Jacquet Duarte,py PAR,DF,27.0,8.5,114.0,209.0,54.5,2603.0,1087.0,28.0,49.0,57.1,60.0,93.0,64.5,26.0,62.0,41.9,1,0.7,0.1,0.3,4.0,12.0,3.0,0.0,14.0,Matches
Ignacio Arce,ar ARG,GK,30.0,5.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Raúl Lozano,ar ARG,DF,25.0,4.9,147.0,219.0,67.1,2613.0,1626.0,68.0,86.0,79.1,60.0,76.0,78.9,17.0,43.0,39.5,0,0.1,0.3,-0.1,2.0,19.0,5.0,4.0,26.0,Matches
Gonzalo Asis,ar ARG,DF,26.0,4.8,116.0,198.0,58.6,2114.0,1034.0,46.0,61.0,75.4,59.0,98.0,60.2,10.0,33.0,30.3,0,0.4,0.4,-0.4,6.0,9.0,4.0,3.0,10.0,Matches
Maximiliano Zalazar,ar ARG,"MF,FW",21.0,4.6,56.0,96.0,58.3,955.0,297.0,29.0,38.0,76.3,20.0,35.0,57.1,7.0,18.0,38.9,0,0.2,0.2,-0.2,5.0,4.0,3.0,2.0,9.0,Matches
Ignacio Schor,ar ARG,"MF,FW",22.0,5.6,66.0,97.0,68.0,699.0,213.0,44.0,54.0,81.5,14.0,22.0,63.6,0.0,2.0,0.0,1,0.4,0.2,0.6,4.0,3.0,4.0,0.0,7.0,Matches
Gonzalo Valdivia,ar ARG,"MF,DF",21.0,2.5,33.0,51.0,64.7,562.0,267.0,22.0,25.0,88.0,7.0,15.0,46.7,3.0,8.0,37.5,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Matches
Juan Pignani,ar ARG,"DF,FW",21.0,2.4,70.0,92.0,76.1,1563.0,687.0,12.0,18.0,66.7,44.0,48.0,91.7,14.0,25.0,56.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,Matches
Agustín Alonso,,MF,,2.6,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Alexis Sabella,ar ARG,MF,22.0,1.9,42.0,79.0,53.2,719.0,251.0,19.0,31.0,61.3,19.0,29.0,65.5,3.0,14.0,21.4,0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,10.0,Matches
Nadir Zeineddin,ar ARG,FW,22.0,1.5,15.0,31.0,48.4,158.0,11.0,9.0,20.0,45.0,4.0,5.0,80.0,0.0,2.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,0.0,Matches
Alejo Monje,ar ARG,FW,21.0,0.1,1.0,1.0,100.0,27.0,25.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Squad Total,,,26.6,27.0,5075.0,7782.0,65.2,94256.0,45457.0,2210.0,2855.0,77.4,2037.0,2818.0,72.3,668.0,1542.0,43.3,16,13.5,13.4,2.5,171.0,462.0,120.0,42.0,671.0,
Opponent Total,,,26.9,27.0,8431.0,11845.0,71.2,159432.0,65455.0,3418.0,4145.0,82.5,3654.0,4681.0,78.1,1158.0,2295.0,50.5,20,22.7,21.5,-2.7,221.0,737.0,196.0,74.0,945.0,
