Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Thiago Schiavulli,ar ARG,DF,19.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,9,0.0,0.0,2.0,-2.0,-2.0,-2.58,0.1,1.7,-1.6,-1.61,-1.82,Matches
Esteban Lucero,ar ARG,DF,17.0,1,78.0,78.0,3.2,0.9,1,78.0,0,0,,4,0.0,0.0,1.0,-1.0,-1.15,-1.69,0.1,1.1,-1.0,-1.14,-1.32,Matches
Alan Morinigo,ar ARG,FW,17.0,1,53.0,53.0,2.2,0.6,1,53.0,0,0,,3,0.0,0.0,0.0,0.0,0.0,-0.49,0.1,0.2,-0.1,-0.12,-0.26,Matches
Edwin Mosquera,co COL,"FW,MF",21.0,5,122.0,24.0,5.0,1.4,0,,0,5,24.0,10,1.4,2.0,0.0,2.0,1.48,1.05,1.8,1.7,0.1,0.05,-0.09,Matches
Ángel Benítez,py PAR,MF,27.0,5,78.0,16.0,3.2,0.9,0,,0,5,16.0,12,2.2,0.0,0.0,0.0,0.0,-0.5,0.5,1.4,-0.9,-1.06,-1.24,Matches
Facundo Echevarría,ar ARG,FW,20.0,2,44.0,22.0,1.8,0.5,0,,0,2,22.0,0,1.5,1.0,2.0,-1.0,-2.05,-2.57,0.1,1.5,-1.5,-3.03,-3.22,Matches
Tomás Ortiz,ar ARG,FW,22.0,1,36.0,36.0,1.5,0.4,0,,0,1,36.0,3,0.0,0.0,2.0,-2.0,-5.0,-5.56,0.0,1.5,-1.5,-3.86,-4.05,Matches
Lautaro Fedele,ar ARG,FW,21.0,1,12.0,12.0,0.5,0.1,0,,0,1,12.0,8,0.0,0.0,1.0,-1.0,-7.5,-8.02,0.0,0.6,-0.6,-4.68,-4.83,Matches
Lautaro Vargas,ar ARG,DF,17.0,1,12.0,12.0,0.5,0.1,0,,0,1,12.0,0,0.0,0.0,1.0,-1.0,-7.5,-8.02,0.0,0.6,-0.6,-4.68,-4.83,Matches
Ricardo Solbes,ar ARG,MF,16.0,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,1,0.0,0.0,1.0,-1.0,-18.0,-18.52,0.0,0.4,-0.4,-7.16,-7.31,Matches
Andrés Berizovsky,ar ARG,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mauro Carrizo,ar ARG,MF,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lucas Escobar,ar ARG,GK,20.0,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Leandro Espejo,ar ARG,MF,21.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Pablo López,ar ARG,DF,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Francisco Marco,ar ARG,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Facundo Odello,ar ARG,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ulises Sandoval,ar ARG,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.3,27,2430.0,90.0,100.0,27.0,297,81.0,171,122,19.0,200,1.63,36.0,23.0,13.0,0.48,,36.0,32.4,3.7,0.14,,
Opponent Total,,,27.2,27,2430.0,90.0,100.0,27.0,297,81.0,182,114,21.0,203,1.07,23.0,36.0,-13.0,-0.48,,32.4,36.0,-3.7,-0.14,,
