Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Lautaro Escalante,ar ARG,MF,23.0,7.1,204,273,74.7,3618,996,86,105,81.9,87,102,85.3,21,45,46.7,1,1.0,0.6,0.0,12,22,6,2,41,Matches
Enrique Bologna,ar ARG,GK,40.0,6.0,151,191,79.1,4080,2801,23,23,100.0,80,81,98.8,47,86,54.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Darío Cáceres,py PAR,"DF,MF",25.0,6.1,235,320,73.4,3758,1622,121,138,87.7,95,130,73.1,14,35,40.0,1,0.5,0.3,0.5,4,24,4,3,32,Matches
Santi Ramos Mingo,ar ARG,DF,21.0,5.3,203,241,84.2,4003,1179,60,64,93.8,119,130,91.5,23,40,57.5,0,0.0,0.1,0.0,0,9,1,0,15,Matches
Gonzalo Castellani,ar ARG,MF,35.0,3.5,181,224,80.8,2831,906,101,115,87.8,60,72,83.3,14,23,60.9,0,0.2,0.8,-0.2,3,17,1,0,23,Matches
Benjamín Schamine,ar ARG,"MF,FW",19.0,1.6,22,36,61.1,365,96,9,14,64.3,7,11,63.6,4,5,80.0,1,0.6,0.1,0.4,2,1,0,0,0,Matches
Federico Versaci,ar ARG,"FW,MF",20.0,1.5,18,34,52.9,275,57,8,13,61.5,8,11,72.7,1,8,12.5,0,0.0,0.2,0.0,1,1,2,1,2,Matches
Juan Miritello,ar ARG,"FW,MF",23.0,2.4,54,80,67.5,663,61,33,49,67.3,15,22,68.2,1,1,100.0,0,0.3,0.2,-0.3,4,2,0,0,2,Matches
Andrés Ríos,ar ARG,"FW,MF",33.0,1.3,16,29,55.2,220,33,11,17,64.7,4,7,57.1,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Thiago Schiavulli,ar ARG,DF,19.0,1.0,37,48,77.1,645,205,16,18,88.9,19,24,79.2,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Esteban Lucero,ar ARG,DF,17.0,0.9,30,42,71.4,474,119,15,18,83.3,14,17,82.4,0,6,0.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Alan Morinigo,ar ARG,FW,17.0,0.6,2,7,28.6,20,10,0,1,0.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Edwin Mosquera,co COL,"FW,MF",21.0,1.4,11,22,50.0,156,62,7,11,63.6,3,6,50.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Ángel Benítez,py PAR,MF,27.0,0.9,12,22,54.5,184,27,6,11,54.5,5,9,55.6,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
Facundo Echevarría,ar ARG,FW,20.0,0.5,10,12,83.3,140,35,5,6,83.3,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Tomás Ortiz,ar ARG,FW,22.0,0.4,6,11,54.5,115,8,2,5,40.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lautaro Fedele,ar ARG,FW,21.0,0.1,3,5,60.0,25,11,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lautaro Vargas,ar ARG,DF,17.0,0.1,12,16,75.0,180,95,9,11,81.8,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Ricardo Solbes,ar ARG,MF,16.0,0.1,3,3,100.0,23,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.3,27.0,8700,11698,74.4,169451,65678,3397,4024,84.4,3858,4697,82.1,1255,2276,55.1,23,27.1,22.7,-4.1,274,770,219,61,1066,
Opponent Total,,,27.2,27.0,8333,11345,73.5,153942,66045,3587,4295,83.5,3495,4339,80.5,1014,2015,50.3,15,24.5,22.3,-9.5,283,784,202,69,1051,
