Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Nicolás Tripichio,ar ARG,"MF,DF",27.0,9.1,1,7,2,28.6,0.77,0.22,0.14,0.5,18.4,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Lautaro Escalante,ar ARG,MF,23.0,7.1,0,8,0,0.0,1.13,0.0,0.0,,22.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Enrique Bologna,ar ARG,GK,40.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Darío Cáceres,py PAR,"DF,MF",25.0,6.1,1,6,1,16.7,0.99,0.16,0.17,1.0,17.1,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Santi Ramos Mingo,ar ARG,DF,21.0,5.3,0,1,0,0.0,0.19,0.0,0.0,,11.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Gonzalo Castellani,ar ARG,MF,35.0,3.5,0,3,0,0.0,0.85,0.0,0.0,,20.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Benjamín Schamine,ar ARG,"MF,FW",19.0,1.6,0,1,1,100.0,0.62,0.62,0.0,0.0,14.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Federico Versaci,ar ARG,"FW,MF",20.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan Miritello,ar ARG,"FW,MF",23.0,2.4,3,7,3,42.9,2.9,1.24,0.29,0.67,14.5,0,1,1,2.8,2.0,0.28,0.2,0.0,Matches
Andrés Ríos,ar ARG,"FW,MF",33.0,1.3,0,3,1,33.3,2.25,0.75,0.0,0.0,24.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Thiago Schiavulli,ar ARG,DF,19.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Esteban Lucero,ar ARG,DF,17.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alan Morinigo,ar ARG,FW,17.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edwin Mosquera,co COL,"FW,MF",21.0,1.4,0,2,1,50.0,1.48,0.74,0.0,0.0,13.9,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Ángel Benítez,py PAR,MF,27.0,0.9,0,1,1,100.0,1.15,1.15,0.0,0.0,11.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Facundo Echevarría,ar ARG,FW,20.0,0.5,1,1,1,100.0,2.05,2.05,1.0,1.0,21.4,0,0,0,0.1,0.1,0.06,0.9,0.9,Matches
Tomás Ortiz,ar ARG,FW,22.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lautaro Fedele,ar ARG,FW,21.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lautaro Vargas,ar ARG,DF,17.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Solbes,ar ARG,MF,16.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.3,27.0,35,353,120,34.0,13.07,4.44,0.09,0.26,20.1,12,4,4,36.0,32.9,0.09,-1.0,-1.9,
Opponent Total,,,27.2,27.0,23,393,113,28.8,14.56,4.19,0.06,0.19,19.0,24,1,1,32.4,31.6,0.08,-9.4,-9.6,
