Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Jeremías Pérez Tica,ar ARG,FW,19.0,8.1,294.0,3.0,33.0,129.0,135.0,23.0,294.0,24.0,15.0,62.5,9.0,37.5,190.0,1190.0,453.0,22.0,11.0,4.0,18.0,8.0,218.0,75.0,Matches
Djorkaeff Reasco,ec ECU,"FW,MF",24.0,7.4,197.0,4.0,23.0,101.0,77.0,27.0,196.0,14.0,5.0,35.7,7.0,50.0,110.0,470.0,144.0,7.0,3.0,4.0,16.0,14.0,138.0,36.0,Matches
Lisandro Montenegro,ar ARG,MF,19.0,6.8,385.0,3.0,37.0,241.0,112.0,6.0,385.0,17.0,12.0,70.6,3.0,17.6,232.0,1340.0,536.0,10.0,9.0,1.0,20.0,8.0,282.0,38.0,Matches
Jony,ar ARG,"FW,MF",28.0,4.2,157.0,2.0,12.0,58.0,89.0,5.0,157.0,19.0,7.0,36.8,10.0,52.6,115.0,614.0,246.0,4.0,4.0,1.0,13.0,8.0,121.0,45.0,Matches
Pablo Pérez,ar ARG,MF,37.0,4.3,272.0,7.0,47.0,169.0,64.0,6.0,272.0,11.0,6.0,54.5,5.0,45.5,160.0,728.0,340.0,5.0,4.0,1.0,9.0,8.0,197.0,15.0,Matches
Guillermo Balzi,ar ARG,"MF,FW",21.0,2.1,92.0,3.0,13.0,56.0,23.0,2.0,92.0,6.0,4.0,66.7,2.0,33.3,55.0,430.0,189.0,7.0,0.0,1.0,4.0,4.0,58.0,6.0,Matches
Francisco González,ar ARG,"FW,MF",21.0,1.7,54.0,0.0,4.0,22.0,28.0,1.0,54.0,5.0,0.0,0.0,4.0,80.0,32.0,164.0,55.0,1.0,3.0,0.0,5.0,5.0,32.0,6.0,Matches
Justo Giani,ar ARG,"MF,FW",23.0,1.3,67.0,3.0,12.0,30.0,27.0,5.0,67.0,3.0,1.0,33.3,1.0,33.3,42.0,214.0,118.0,4.0,3.0,1.0,7.0,4.0,42.0,10.0,Matches
David Sotelo,ar ARG,MF,19.0,1.1,72.0,2.0,6.0,58.0,8.0,0.0,72.0,1.0,1.0,100.0,0.0,0.0,40.0,268.0,130.0,1.0,1.0,0.0,2.0,2.0,46.0,1.0,Matches
Ian Glavinovich,ar ARG,DF,21.0,1.0,79.0,8.0,42.0,36.0,1.0,1.0,79.0,0.0,0.0,,0.0,,55.0,359.0,147.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,Matches
Leonel Vangioni,ar ARG,DF,35.0,1.0,64.0,0.0,6.0,27.0,32.0,2.0,64.0,3.0,2.0,66.7,1.0,33.3,38.0,192.0,106.0,3.0,3.0,0.0,4.0,1.0,44.0,6.0,Matches
Genaro Rossi,ar ARG,FW,20.0,0.6,10.0,0.0,3.0,5.0,2.0,0.0,10.0,0.0,0.0,,0.0,,7.0,30.0,20.0,1.0,0.0,0.0,4.0,3.0,6.0,2.0,Matches
Julián Contrera,ar ARG,FW,19.0,0.7,,,,,,,,,,,,,,,,,,,,,,,Matches
Nazareno Funez,ar ARG,FW,21.0,0.4,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabrizio Sartori,ar ARG,FW,20.0,0.1,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcelo Esponda,ar ARG,MF,20.0,0.1,12.0,1.0,3.0,6.0,3.0,0.0,12.0,0.0,0.0,,0.0,,5.0,23.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,Matches
Squad Total,,,26.1,27.0,15456.0,1276.0,4808.0,7760.0,3067.0,367.0,15453.0,636.0,340.0,53.5,240.0,37.7,9001.0,53536.0,27753.0,450.0,303.0,61.0,477.0,225.0,9936.0,1096.0,
Opponent Total,,,27.3,27.0,12160.0,1249.0,3966.0,5700.0,2657.0,334.0,12155.0,481.0,242.0,50.3,193.0,40.1,6015.0,31798.0,15377.0,290.0,221.0,59.0,421.0,206.0,6529.0,737.0,
