Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Lisandro Montenegro,ar ARG,MF,19.0,12,611.0,51.0,25.1,6.8,7,76.0,2,5,16.0,9,1.42,5.0,7.0,-2.0,-0.29,-0.39,6.4,6.5,-0.1,-0.02,0.03,Matches
Jony,ar ARG,"FW,MF",28.0,7,375.0,54.0,15.4,4.2,4,76.0,2,3,23.0,11,1.14,2.0,5.0,-3.0,-0.72,-0.85,2.8,5.2,-2.4,-0.57,-0.62,Matches
Pablo Pérez,ar ARG,MF,37.0,15,383.0,26.0,15.8,4.3,2,63.0,0,13,20.0,1,1.4,6.0,3.0,3.0,0.7,0.84,3.6,4.3,-0.7,-0.16,-0.13,Matches
Guillermo Balzi,ar ARG,"MF,FW",21.0,4,189.0,47.0,7.8,2.1,2,74.0,1,2,21.0,15,1.25,2.0,2.0,0.0,0.0,0.0,3.2,1.0,2.2,1.06,1.2,Matches
Francisco González,ar ARG,"FW,MF",21.0,2,156.0,78.0,6.4,1.7,2,78.0,0,0,,0,2.0,2.0,2.0,0.0,0.0,0.0,1.9,1.3,0.7,0.38,0.45,Matches
Justo Giani,ar ARG,"MF,FW",23.0,5,113.0,23.0,4.7,1.3,1,69.0,0,4,11.0,14,1.4,0.0,0.0,0.0,0.0,0.0,0.7,1.3,-0.7,-0.55,-0.53,Matches
David Sotelo,ar ARG,MF,19.0,4,102.0,26.0,4.2,1.1,1,67.0,0,3,12.0,9,1.75,1.0,1.0,0.0,0.0,0.0,1.9,0.4,1.5,1.29,1.4,Matches
Ian Glavinovich,ar ARG,DF,21.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,0,1.0,1.0,1.0,0.0,0.0,0.0,2.1,0.4,1.7,1.73,1.85,Matches
Leonel Vangioni,ar ARG,DF,35.0,1,89.0,89.0,3.7,1.0,1,89.0,0,0,,14,1.0,1.0,1.0,0.0,0.0,0.0,2.1,0.4,1.7,1.75,1.87,Matches
Genaro Rossi,ar ARG,FW,20.0,1,57.0,57.0,2.3,0.6,1,57.0,0,0,,7,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.4,0.5,0.74,0.8,Matches
Julián Contrera,ar ARG,FW,19.0,4,65.0,16.0,2.7,0.7,0,,0,4,16.0,2,1.25,0.0,1.0,-1.0,-1.38,-1.42,,,,,,Matches
Nazareno Funez,ar ARG,FW,21.0,2,35.0,18.0,1.4,0.4,0,,0,2,18.0,5,0.5,1.0,1.0,0.0,0.0,0.0,,,,,,Matches
Fabrizio Sartori,ar ARG,FW,20.0,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,2,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Marcelo Esponda,ar ARG,MF,20.0,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.14,Matches
Williams Barlasina,ar ARG,GK,24.0,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
Tomás Berardozzi,ar ARG,DF,20.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Tomás Jacob,ar ARG,MF,18.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Misael Jaime,ar ARG,DF,19.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Martín Luciano,ar ARG,DF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Tomás Pérez,ar ARG,MF,17.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jerónimo Russo,ar ARG,FW,17.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Felipe San Juan,ar ARG,GK,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.1,27,2430.0,90.0,100.0,27.0,297,83.0,190,103,20.0,220,1.3,24.0,24.0,0.0,0.0,,25.3,26.5,-1.2,-0.05,,
Opponent Total,,,27.3,27,2430.0,90.0,100.0,27.0,297,83.0,181,115,18.0,208,1.3,24.0,24.0,0.0,0.0,,26.5,25.3,1.2,0.05,,
