Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Brian Aguirre,ar ARG,FW,19.0,20,15,1331.0,14.8,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,2.3,2.3,1.9,4.2,70.0,36.0,149.0,0.07,0.27,0.34,0.07,0.34,0.15,0.13,0.28,0.15,0.28,Matches
Guillermo Ortiz,ar ARG,DF,30.0,15,13,1163.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.1,1.1,8.0,43.0,3.0,0.08,0.0,0.08,0.08,0.08,0.08,0.01,0.08,0.08,0.08,Matches
Zahir Mansilla,ar ARG,DF,23.0,16,11,997.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,0.09,0.0,0.09,0.09,0.09,,,,,,Matches
Marcos Portillo,ar ARG,"MF,FW",23.0,17,11,932.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,1.2,2.2,17.0,54.0,57.0,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.22,0.1,0.22,Matches
Ángelo Martino,ar ARG,"DF,MF",24.0,13,9,772.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.3,0.7,18.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Armando Méndez,uy URU,"DF,MF",26.0,9,8,703.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,36.0,17.0,59.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Jeremías Pérez Tica,ar ARG,FW,19.0,16,7,728.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,1.4,3.1,22.0,16.0,75.0,0.0,0.25,0.25,0.0,0.25,0.21,0.17,0.38,0.21,0.38,Matches
Djorkaeff Reasco,ec ECU,"FW,MF",24.0,18,7,664.0,7.4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.4,1.6,0.3,1.9,7.0,3.0,36.0,0.14,0.0,0.14,0.0,0.0,0.33,0.04,0.37,0.22,0.26,Matches
Lisandro Montenegro,ar ARG,MF,19.0,12,7,611.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.8,10.0,40.0,38.0,0.15,0.0,0.15,0.15,0.15,0.02,0.1,0.11,0.02,0.11,Matches
Jony,ar ARG,"FW,MF",28.0,7,4,375.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,4.0,16.0,45.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches
Pablo Pérez,ar ARG,MF,37.0,15,2,383.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,5.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Guillermo Balzi,ar ARG,"MF,FW",21.0,4,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Francisco González,ar ARG,"FW,MF",21.0,2,2,156.0,1.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,1.0,1.0,2.0,6.0,0.58,0.58,1.15,0.58,1.15,0.07,0.48,0.55,0.07,0.55,Matches
Justo Giani,ar ARG,"MF,FW",23.0,5,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.5,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.36,0.34,0.36,Matches
David Sotelo,ar ARG,MF,19.0,4,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Ian Glavinovich,ar ARG,DF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonel Vangioni,ar ARG,DF,35.0,1,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.3,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.27,0.05,0.27,Matches
Genaro Rossi,ar ARG,FW,20.0,1,1,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julián Contrera,ar ARG,FW,19.0,4,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Nazareno Funez,ar ARG,FW,21.0,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Fabrizio Sartori,ar ARG,FW,20.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Marcelo Esponda,ar ARG,MF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Williams Barlasina,ar ARG,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tomás Berardozzi,ar ARG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tomás Jacob,ar ARG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Misael Jaime,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Martín Luciano,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tomás Pérez,ar ARG,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jerónimo Russo,ar ARG,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Felipe San Juan,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,27,297,2430.0,27.0,24.0,16.0,40.0,22.0,2.0,3.0,65.0,6.0,25.3,22.9,18.3,41.2,450.0,1056.0,1096.0,0.89,0.59,1.48,0.81,1.41,0.94,0.68,1.61,0.85,1.53,
Opponent Total,,,27.3,27,297,2430.0,27.0,24.0,11.0,35.0,22.0,2.0,5.0,65.0,3.0,26.5,22.4,15.2,37.6,290.0,738.0,737.0,0.89,0.41,1.3,0.81,1.22,0.98,0.56,1.55,0.83,1.39,
