Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Ignacio Gariglio,ar ARG,DF,24.0,10,734.0,73.0,30.2,8.2,9,81.0,7,1,1.0,10,0.8,2.0,12.0,-10.0,-1.23,-0.91,4.0,11.1,-7.1,-0.87,-0.63,Matches
Facundo Cardozo,ar ARG,DF,27.0,9,640.0,71.0,26.3,7.1,6,89.0,5,3,36.0,14,0.11,2.0,14.0,-12.0,-1.69,-1.49,4.7,10.0,-5.3,-0.74,-0.42,Matches
Franco Vega,ar ARG,"MF,FW",21.0,11,375.0,34.0,15.4,4.2,3,57.0,0,8,26.0,10,0.73,4.0,4.0,0.0,0.0,0.7,4.4,5.7,-1.3,-0.32,0.13,Matches
Juan Cuesta,co COL,"MF,FW",20.0,8,346.0,43.0,14.2,3.8,3,78.0,2,5,22.0,8,1.25,2.0,6.0,-4.0,-1.04,-0.52,5.0,8.0,-3.0,-0.78,-0.41,Matches
Santiago Paiva,uy URU,"FW,MF",24.0,8,245.0,31.0,10.1,2.7,2,60.0,0,6,21.0,6,0.75,2.0,3.0,-1.0,-0.37,0.25,3.9,5.1,-1.2,-0.43,0.0,Matches
Daniel Lucero,ar ARG,"FW,MF",20.0,7,222.0,32.0,9.1,2.5,2,72.0,0,5,16.0,10,1.0,2.0,2.0,0.0,0.0,0.65,3.3,2.5,0.8,0.32,0.83,Matches
Leonardo Marchi,ar ARG,DF,26.0,3,147.0,49.0,6.0,1.6,2,51.0,0,1,45.0,24,1.0,1.0,4.0,-3.0,-1.84,-1.32,0.7,2.1,-1.4,-0.85,-0.44,Matches
Tomás Sives,ar ARG,FW,20.0,7,108.0,15.0,4.4,1.2,1,34.0,0,6,12.0,9,0.57,1.0,4.0,-3.0,-2.5,-2.0,,,,,,Matches
Juan Peinipil,ar ARG,"FW,MF",21.0,9,102.0,11.0,4.2,1.1,0,,0,9,11.0,6,0.44,0.0,4.0,-4.0,-3.53,-3.07,1.0,2.6,-1.6,-1.4,-1.01,Matches
Tobías Zarate,ar ARG,"MF,FW",22.0,6,54.0,9.0,2.2,0.6,0,,0,6,9.0,7,0.33,0.0,1.0,-1.0,-1.67,-1.1,0.5,1.8,-1.4,-2.27,-1.88,Matches
Emiliano Viveros,ar ARG,MF,20.0,1,15.0,15.0,0.6,0.2,0,,0,1,15.0,2,0.0,0.0,1.0,-1.0,-6.0,-5.44,0.0,1.0,-1.0,-5.8,-5.4,Matches
Tomás Sultani,ar ARG,GK,24.0,0,,,0.0,0.0,0,,0,0,,26,3.0,2.0,0.0,2.0,,,,,,,,Matches
Mauro Antonio Burruchaga,ar ARG,MF,24.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Iván Cabrera,ar ARG,MF,19.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Axel Carrión,ar ARG,DF,18.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Franco Martínez,ar ARG,DF,20.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Brandon Sosa,ar ARG,FW,20.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,25.4,27,2430.0,90.0,100.0,27.0,297,81.0,178,117,22.0,206,0.81,18.0,34.0,-16.0,-0.59,,23.0,34.6,-11.6,-0.43,,
Opponent Total,,,27.2,27,2430.0,90.0,100.0,27.0,297,81.0,170,125,20.0,196,2.04,34.0,18.0,16.0,0.59,,34.6,23.0,11.6,0.43,,
