Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Gonzalo Muscia,ar ARG,MF,23.0,12.7,588.0,30.0,187.0,335.0,74.0,1.0,588.0,21.0,14.0,66.7,6.0,28.6,262.0,1089.0,437.0,9.0,9.0,0.0,15.0,18.0,295.0,14.0,Matches
Tiago Banega,ar ARG,MF,23.0,10.9,623.0,21.0,104.0,421.0,98.0,6.0,623.0,17.0,4.0,23.5,13.0,76.5,252.0,947.0,453.0,7.0,8.0,0.0,16.0,10.0,382.0,19.0,Matches
Lucas Brochero,ar ARG,"FW,MF",24.0,10.3,458.0,10.0,81.0,180.0,202.0,19.0,458.0,20.0,6.0,30.0,14.0,70.0,209.0,1053.0,514.0,18.0,11.0,6.0,23.0,7.0,253.0,79.0,Matches
Facundo Pons,ar ARG,FW,27.0,10.1,389.0,12.0,31.0,181.0,185.0,40.0,388.0,24.0,11.0,45.8,11.0,45.8,201.0,906.0,269.0,6.0,8.0,1.0,45.0,18.0,275.0,48.0,Matches
Braian Rivero,ar ARG,MF,26.0,9.6,561.0,10.0,119.0,341.0,112.0,9.0,561.0,15.0,9.0,60.0,5.0,33.3,273.0,1236.0,537.0,5.0,11.0,0.0,24.0,9.0,346.0,35.0,Matches
Luís Leal,st STP,FW,35.0,9.6,269.0,17.0,25.0,119.0,128.0,30.0,269.0,22.0,8.0,36.4,9.0,40.9,151.0,777.0,296.0,14.0,9.0,8.0,28.0,10.0,198.0,60.0,Matches
Ignacio Gariglio,ar ARG,DF,24.0,8.2,429.0,70.0,264.0,153.0,16.0,13.0,429.0,5.0,3.0,60.0,1.0,20.0,176.0,1058.0,724.0,4.0,2.0,1.0,6.0,2.0,222.0,2.0,Matches
Facundo Cardozo,ar ARG,DF,27.0,7.1,420.0,42.0,178.0,206.0,40.0,9.0,420.0,7.0,5.0,71.4,1.0,14.3,197.0,1123.0,814.0,10.0,3.0,0.0,4.0,4.0,216.0,7.0,Matches
Franco Vega,ar ARG,"MF,FW",21.0,4.2,255.0,2.0,34.0,162.0,64.0,2.0,255.0,17.0,11.0,64.7,3.0,17.6,157.0,1059.0,549.0,11.0,5.0,0.0,10.0,5.0,188.0,14.0,Matches
Juan Cuesta,co COL,"MF,FW",20.0,3.8,148.0,6.0,24.0,64.0,60.0,6.0,148.0,14.0,7.0,50.0,5.0,35.7,89.0,640.0,336.0,14.0,6.0,3.0,9.0,7.0,86.0,24.0,Matches
Santiago Paiva,uy URU,"FW,MF",24.0,2.7,62.0,2.0,4.0,26.0,32.0,11.0,62.0,2.0,0.0,0.0,1.0,50.0,33.0,65.0,11.0,0.0,0.0,0.0,11.0,1.0,45.0,11.0,Matches
Daniel Lucero,ar ARG,"FW,MF",20.0,2.5,119.0,1.0,21.0,59.0,42.0,4.0,119.0,16.0,5.0,31.3,9.0,56.3,69.0,433.0,246.0,7.0,4.0,0.0,6.0,2.0,67.0,16.0,Matches
Leonardo Marchi,ar ARG,DF,26.0,1.6,90.0,3.0,18.0,42.0,32.0,0.0,90.0,0.0,0.0,,0.0,,43.0,214.0,101.0,5.0,5.0,0.0,3.0,2.0,45.0,9.0,Matches
Tomás Sives,ar ARG,FW,20.0,1.2,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Peinipil,ar ARG,"FW,MF",21.0,1.1,49.0,2.0,6.0,26.0,18.0,0.0,49.0,3.0,2.0,66.7,1.0,33.3,21.0,180.0,4.0,0.0,1.0,0.0,6.0,1.0,35.0,7.0,Matches
Tobías Zarate,ar ARG,"MF,FW",22.0,0.6,30.0,0.0,4.0,17.0,10.0,2.0,30.0,3.0,2.0,66.7,1.0,33.3,17.0,161.0,27.0,0.0,0.0,0.0,4.0,3.0,21.0,4.0,Matches
Emiliano Viveros,ar ARG,MF,20.0,0.2,6.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,,0.0,,2.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,Matches
Squad Total,,,25.4,27.0,13067.0,913.0,4076.0,6140.0,3047.0,385.0,13064.0,594.0,298.0,50.2,240.0,40.4,6167.0,35881.0,18233.0,340.0,264.0,55.0,514.0,252.0,7108.0,860.0,
Opponent Total,,,27.2,27.0,15559.0,1296.0,4576.0,7359.0,3824.0,571.0,15554.0,557.0,298.0,53.5,214.0,38.4,8115.0,44095.0,22592.0,440.0,346.0,81.0,490.0,252.0,9254.0,1128.0,
