Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,7.5,320.0,24.0,154.0,151.0,20.0,6.0,320.0,4.0,2.0,50.0,1.0,25.0,142.0,680.0,391.0,4.0,3.0,0.0,4.0,1.0,155.0,3.0,Matches
Facundo Altamirano,ar ARG,GK,26.0,5.0,143.0,129.0,142.0,1.0,0.0,0.0,143.0,0.0,0.0,,0.0,,79.0,568.0,365.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,Matches
Francisco Perruzzi,ar ARG,MF,21.0,4.9,199.0,12.0,54.0,128.0,20.0,0.0,199.0,8.0,6.0,75.0,2.0,25.0,107.0,466.0,187.0,2.0,2.0,0.0,3.0,2.0,110.0,1.0,Matches
Gonzalo Maroni,ar ARG,"MF,FW",23.0,4.4,258.0,3.0,35.0,126.0,107.0,11.0,258.0,26.0,10.0,38.5,13.0,50.0,155.0,1464.0,638.0,20.0,22.0,4.0,16.0,10.0,181.0,35.0,Matches
Nicolás Blandi,ar ARG,FW,33.0,3.0,82.0,2.0,8.0,35.0,39.0,9.0,82.0,1.0,1.0,100.0,0.0,0.0,45.0,104.0,23.0,0.0,1.0,0.0,10.0,4.0,57.0,10.0,Matches
Elian Irala,ar ARG,"MF,DF",18.0,3.1,167.0,4.0,43.0,96.0,31.0,2.0,167.0,17.0,7.0,41.2,9.0,52.9,57.0,232.0,66.0,0.0,5.0,0.0,9.0,6.0,76.0,4.0,Matches
Diego Calcaterra,ar ARG,DF,21.0,2.0,60.0,16.0,45.0,14.0,2.0,2.0,60.0,0.0,0.0,,0.0,,16.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,Matches
Diego Perea,co COL,"MF,FW",20.0,1.7,58.0,4.0,9.0,26.0,24.0,3.0,58.0,5.0,3.0,60.0,2.0,40.0,29.0,213.0,40.0,0.0,1.0,0.0,7.0,4.0,40.0,7.0,Matches
Ezequiel Herrera,ar ARG,DF,20.0,1.5,69.0,5.0,26.0,39.0,7.0,0.0,69.0,1.0,1.0,100.0,0.0,0.0,27.0,139.0,69.0,2.0,2.0,0.0,1.0,3.0,24.0,2.0,Matches
Tomás Silva,ar ARG,DF,19.0,0.9,42.0,5.0,19.0,16.0,7.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,18.0,111.0,57.0,1.0,1.0,0.0,0.0,1.0,15.0,2.0,Matches
Siro Rosane,ar ARG,MF,22.0,0.6,25.0,1.0,9.0,17.0,0.0,0.0,25.0,5.0,5.0,100.0,0.0,0.0,9.0,38.0,29.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,Matches
Mariano Peralta,ar ARG,FW,24.0,0.2,9.0,1.0,2.0,3.0,5.0,0.0,9.0,0.0,0.0,,0.0,,5.0,54.0,34.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,Matches
Manuel Insaurralde,ar ARG,"MF,DF",24.0,0.2,6.0,1.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,,0.0,,3.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,Matches
Matías Hernández,ar ARG,FW,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,27.0,14034.0,1247.0,4170.0,6667.0,3386.0,485.0,14030.0,665.0,331.0,49.8,275.0,41.4,7512.0,42513.0,21430.0,508.0,369.0,78.0,416.0,235.0,8245.0,874.0,
Opponent Total,,,27.2,27.0,14831.0,1240.0,4221.0,7687.0,3103.0,361.0,14827.0,542.0,276.0,50.9,220.0,40.6,8268.0,46060.0,25147.0,453.0,336.0,50.0,423.0,216.0,9228.0,961.0,
