Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Ivan Leguizamon,py PAR,"MF,FW",20.0,15.2,16.0,8,5.0,8.0,3.0,4.0,24.0,16.7,20.0,14.0,1.0,13.0,8,24.0,5.0,0.0,Matches
Ezequiel Cerutti,ar ARG,"FW,MF",31.0,6.9,10.0,6,3.0,4.0,3.0,4.0,14.0,28.6,10.0,7.0,0.0,7.0,2,12.0,8.0,0.0,Matches
Agustín Martegani,ar ARG,MF,22.0,8.4,15.0,7,4.0,8.0,3.0,5.0,16.0,31.3,11.0,4.0,0.0,4.0,4,19.0,3.0,0.0,Matches
Gastón Campi,ar ARG,"DF,MF",31.0,7.5,14.0,7,13.0,1.0,0.0,8.0,13.0,61.5,5.0,5.0,3.0,2.0,17,31.0,20.0,0.0,Matches
Facundo Altamirano,ar ARG,GK,26.0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Matches
Francisco Perruzzi,ar ARG,MF,21.0,4.9,10.0,7,3.0,7.0,0.0,4.0,12.0,33.3,8.0,5.0,2.0,3.0,4,14.0,9.0,0.0,Matches
Gonzalo Maroni,ar ARG,"MF,FW",23.0,4.4,3.0,3,2.0,1.0,0.0,1.0,6.0,16.7,5.0,4.0,0.0,4.0,0,3.0,3.0,0.0,Matches
Nicolás Blandi,ar ARG,FW,33.0,3.0,2.0,1,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0,2.0,2.0,0.0,Matches
Elian Irala,ar ARG,"MF,DF",18.0,3.1,16.0,11,7.0,6.0,3.0,10.0,19.0,52.6,9.0,4.0,0.0,4.0,11,27.0,4.0,0.0,Matches
Diego Calcaterra,ar ARG,DF,21.0,2.0,4.0,4,4.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,3.0,0.0,1,5.0,13.0,0.0,Matches
Diego Perea,co COL,"MF,FW",20.0,1.7,3.0,1,1.0,1.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,2,5.0,3.0,0.0,Matches
Ezequiel Herrera,ar ARG,DF,20.0,1.5,1.0,1,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,1,2.0,6.0,0.0,Matches
Tomás Silva,ar ARG,DF,19.0,0.9,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3,3.0,3.0,0.0,Matches
Siro Rosane,ar ARG,MF,22.0,0.6,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0,Matches
Mariano Peralta,ar ARG,FW,24.0,0.2,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Matches
Manuel Insaurralde,ar ARG,"MF,DF",24.0,0.2,2.0,2,1.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Matches
Matías Hernández,ar ARG,FW,17.0,0.0,,0,,,,,,,,,,,0,,,,Matches
Squad Total,,,26.4,27.0,449.0,286,213.0,195.0,41.0,229.0,523.0,43.8,294.0,283.0,68.0,215.0,233,682.0,497.0,4.0,
Opponent Total,,,27.2,27.0,503.0,320,231.0,228.0,44.0,272.0,592.0,45.9,320.0,266.0,73.0,193.0,213,716.0,524.0,0.0,
