Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
João Wellington,br BRA,MF,19.0,4.1,0,6,1,16.7,1.48,0.25,0.0,0.0,24.0,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Kaiki,br BRA,"DF,FW",19.0,2.5,0,1,0,0.0,0.39,0.0,0.0,,17.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Wallisson Luiz,br BRA,MF,25.0,4.4,0,13,3,23.1,2.98,0.69,0.0,0.0,16.3,0,0,0,1.5,1.5,0.11,-1.5,-1.5,Matches
Henrique Dourado,br BRA,FW,33.0,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,13.6,0,0,0,2.3,2.3,0.17,-1.3,-1.3,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,3.2,0,7,4,57.1,2.16,1.23,0.0,0.0,15.5,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
Robert,br BRA,"MF,FW",17.0,2.1,1,10,4,40.0,4.84,1.94,0.1,0.25,15.5,0,0,0,1.0,1.0,0.1,0.0,0.0,Matches
João Marcelo,br BRA,DF,22.0,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Igor Marques,br BRA,DF,24.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Anderson,br BRA,GK,24.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafael Bilu,br BRA,FW,23.0,1.0,0,4,0,0.0,4.19,0.0,0.0,,19.0,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fernando Henrique,br BRA,MF,21.0,1.5,0,4,1,25.0,2.75,0.69,0.0,0.0,20.2,0,0,0,1.0,1.0,0.24,-1.0,-1.0,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,1.4,0,1,1,100.0,0.72,0.72,0.0,0.0,26.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Daniel,br BRA,MF,20.0,0.3,0,2,0,0.0,7.5,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
João Pedro,br BRA,FW,19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis,br BRA,FW,17.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.8,38.0,32,525,162,30.9,13.82,4.26,0.06,0.19,19.3,28,2,4,47.8,44.6,0.09,-15.8,-14.6,
Opponent Total,,,27.5,38.0,32,414,138,33.3,10.89,3.63,0.07,0.22,18.3,17,2,3,41.7,39.4,0.1,-9.7,-9.4,
