Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Wallisson Luiz,br BRA,MF,25.0,4.4,237,8,40,139,63,18,237,22,13,59.1,8,36.4,121,497,216,5,5,2,15,8,147,12,Matches
Henrique Dourado,br BRA,FW,33.0,3.8,113,3,8,54,54,21,113,3,1,33.3,2,66.7,74,274,90,4,4,3,21,6,99,19,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,3.2,169,4,21,56,96,17,169,14,4,28.6,9,64.3,120,856,322,13,5,6,11,10,125,44,Matches
Robert,br BRA,"MF,FW",17.0,2.1,77,1,15,24,40,9,77,7,3,42.9,4,57.1,48,264,158,4,3,3,7,0,51,19,Matches
João Marcelo,br BRA,DF,22.0,1.8,129,15,51,75,6,0,129,2,2,100.0,0,0.0,80,495,375,6,2,0,0,0,83,0,Matches
Igor Marques,br BRA,DF,24.0,1.3,97,4,27,40,33,1,97,0,0,,0,,48,314,185,8,3,0,3,5,53,10,Matches
Anderson,br BRA,GK,24.0,1.0,18,14,18,0,0,0,18,0,0,,0,,12,33,29,0,0,0,0,0,11,0,Matches
Rafael Bilu,br BRA,FW,23.0,1.0,57,0,5,21,34,7,57,8,5,62.5,2,25.0,37,219,132,5,3,3,5,0,36,8,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,0.7,36,3,23,13,0,0,36,0,0,,0,,27,161,112,0,0,0,0,0,28,0,Matches
Fernando Henrique,br BRA,MF,21.0,1.5,66,2,4,42,20,3,66,1,1,100.0,0,0.0,33,95,17,0,2,0,4,1,40,4,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,1.4,91,3,12,40,40,1,91,4,1,25.0,3,75.0,76,498,150,2,2,0,2,2,72,19,Matches
Daniel,br BRA,MF,20.0,0.3,43,2,6,14,25,0,43,9,6,66.7,1,11.1,36,215,90,2,4,0,3,1,39,4,Matches
João Pedro,br BRA,FW,19.0,0.1,2,0,0,0,2,0,2,0,0,,0,,2,6,2,0,0,0,0,0,2,1,Matches
Luis,br BRA,FW,17.0,0.1,11,1,2,5,4,0,11,0,0,,0,,3,9,0,0,0,0,0,0,4,1,Matches
Squad Total,,,27.8,38.0,22258,2125,6449,10309,5730,683,22255,742,374,50.4,304,41.0,12509,68220,36465,636,488,133,581,289,14213,1631,
Opponent Total,,,27.5,38.0,21227,2327,7034,9702,4727,626,21224,676,320,47.3,285,42.2,12086,64743,33559,637,467,126,520,318,13293,1356,
