Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Lucas Silva,br BRA,MF,29.0,20,1473.0,74.0,43.1,16.4,18,78.0,8,2,39.0,2,1.05,13.0,16.0,-3.0,-0.18,-0.46,18.3,16.7,1.6,0.1,-0.11,Matches
Arthur,br BRA,"FW,MF",24.0,20,1350.0,68.0,39.5,15.0,17,73.0,2,3,38.0,1,1.1,10.0,12.0,-2.0,-0.13,-0.35,18.0,13.4,4.7,0.31,0.25,Matches
Lucas Oliveira,br BRA,DF,26.0,16,1310.0,82.0,38.3,14.6,15,85.0,11,1,33.0,13,1.25,13.0,12.0,1.0,0.07,-0.02,18.9,17.5,1.4,0.1,-0.1,Matches
Gilberto,br BRA,FW,33.0,20,1093.0,55.0,32.0,12.1,14,68.0,3,6,24.0,3,1.3,15.0,11.0,4.0,0.33,0.37,15.3,13.1,2.2,0.18,0.04,Matches
Matheus Pereira,pt POR,"FW,MF",26.0,15,1022.0,68.0,29.9,11.4,12,80.0,4,3,21.0,0,1.27,9.0,8.0,1.0,0.09,0.01,13.8,9.0,4.8,0.42,0.38,Matches
Nikão,br BRA,"FW,MF",30.0,22,798.0,36.0,23.3,8.9,7,72.0,1,15,19.0,7,1.23,11.0,7.0,4.0,0.45,0.49,10.4,8.9,1.5,0.17,0.02,Matches
Ian Luccas,br BRA,MF,19.0,14,480.0,34.0,14.0,5.3,7,60.0,0,7,9.0,15,1.5,4.0,5.0,-1.0,-0.19,-0.31,7.2,5.7,1.5,0.29,0.15,Matches
Helibelton Palacios,co COL,DF,29.0,10,629.0,63.0,18.4,7.0,6,82.0,3,4,34.0,14,0.6,3.0,8.0,-5.0,-0.72,-0.97,7.1,8.2,-1.1,-0.15,-0.38,Matches
Rafael Elias,br BRA,FW,23.0,12,540.0,45.0,15.8,6.0,6,71.0,1,6,19.0,3,1.17,4.0,4.0,0.0,0.0,-0.09,6.0,5.1,0.9,0.15,-0.01,Matches
Neto Moura,br BRA,MF,26.0,13,499.0,38.0,14.6,5.5,6,67.0,0,7,14.0,2,1.5,6.0,8.0,-2.0,-0.36,-0.51,8.5,9.6,-1.1,-0.21,-0.43,Matches
Ramiro Benetti,br BRA,MF,29.0,6,407.0,68.0,11.9,4.5,6,68.0,0,0,,0,2.0,6.0,3.0,3.0,0.66,0.66,6.5,5.2,1.3,0.29,0.15,Matches
Richard,br BRA,MF,28.0,4,345.0,86.0,10.1,3.8,4,86.0,3,0,,0,2.25,7.0,3.0,4.0,1.04,1.07,5.5,4.6,0.9,0.23,0.08,Matches
João Wellington,br BRA,MF,19.0,7,366.0,52.0,10.7,4.1,3,86.0,2,4,27.0,4,1.86,4.0,3.0,1.0,0.25,0.19,6.9,4.7,2.2,0.54,0.42,Matches
Kaiki,br BRA,"DF,FW",19.0,8,228.0,29.0,6.7,2.5,3,62.0,0,5,8.0,21,1.13,2.0,3.0,-1.0,-0.39,-0.51,1.4,4.2,-2.8,-1.09,-1.34,Matches
Wallisson Luiz,br BRA,MF,25.0,11,392.0,36.0,11.5,4.4,2,78.0,0,9,26.0,3,0.91,4.0,6.0,-2.0,-0.46,-0.61,7.3,6.9,0.3,0.08,-0.09,Matches
Henrique Dourado,br BRA,FW,33.0,11,342.0,31.0,10.0,3.8,2,76.0,1,9,21.0,3,1.09,1.0,2.0,-1.0,-0.26,-0.38,7.3,5.2,2.1,0.56,0.44,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,13,292.0,22.0,8.5,3.2,2,66.0,0,11,15.0,13,1.23,4.0,0.0,4.0,1.23,1.26,6.0,3.0,3.0,0.93,0.84,Matches
Robert,br BRA,"MF,FW",17.0,9,186.0,21.0,5.4,2.1,1,57.0,0,8,16.0,10,1.22,4.0,1.0,3.0,1.45,1.45,3.1,2.5,0.6,0.27,0.12,Matches
João Marcelo,br BRA,DF,22.0,5,165.0,33.0,4.8,1.8,1,90.0,1,4,19.0,15,1.6,2.0,3.0,-1.0,-0.55,-0.66,2.1,2.7,-0.6,-0.33,-0.51,Matches
Igor Marques,br BRA,DF,24.0,4,119.0,30.0,3.5,1.3,1,57.0,0,3,21.0,9,1.0,3.0,2.0,1.0,0.76,0.7,1.5,3.1,-1.6,-1.21,-1.42,Matches
Anderson,br BRA,GK,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,34,1.33,1.0,0.0,1.0,1.0,0.95,0.9,0.1,0.8,0.84,0.69,Matches
Rafael Bilu,br BRA,FW,23.0,4,86.0,22.0,2.5,1.0,1,8.0,0,3,26.0,0,2.25,4.0,1.0,3.0,3.14,3.14,2.6,1.7,0.9,0.97,0.84,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2,66.0,33.0,1.9,0.7,1,56.0,0,1,10.0,11,3.0,2.0,0.0,2.0,2.73,2.7,1.4,1.0,0.5,0.64,0.5,Matches
Fernando Henrique,br BRA,MF,21.0,7,131.0,19.0,3.8,1.5,0,,0,7,19.0,17,1.57,2.0,2.0,0.0,0.0,-0.08,3.4,3.0,0.4,0.27,0.11,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,8,125.0,16.0,3.7,1.4,0,,0,8,16.0,12,0.88,0.0,1.0,-1.0,-0.72,-0.83,2.2,2.2,0.0,-0.02,-0.19,Matches
Daniel,br BRA,MF,20.0,4,24.0,6.0,0.7,0.3,0,,0,4,6.0,9,0.0,0.0,0.0,0.0,0.0,-0.08,1.2,0.4,0.8,2.87,2.73,Matches
João Pedro,br BRA,FW,19.0,1,13.0,13.0,0.4,0.1,0,,0,1,13.0,4,1.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.1,-0.1,-0.5,-0.66,Matches
Luis,br BRA,FW,17.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,4,0.0,0.0,0.0,0.0,0.0,-0.08,0.1,0.0,0.1,2.01,1.86,Matches
Gabriel Mesquita,br BRA,GK,24.0,0,,,0.0,0.0,0,,0,0,,6,0.0,0.0,1.0,-1.0,,,,,,,,Matches
Arielson,br BRA,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Wesley Gasolina,br BRA,MF,22.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Henrique,br BRA,MF,19.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Ruan Índio,br BRA,FW,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Juan,br BRA,FW,21.0,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Ruan Matheus,br BRA,DF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,3420.0,90.0,100.0,38.0,418,81.0,243,173,21.0,278,1.24,35.0,32.0,3.0,0.08,,47.8,41.7,6.0,0.16,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,81.0,239,179,25.0,271,1.39,32.0,35.0,-3.0,-0.08,,41.7,47.8,-6.0,-0.16,,
