Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Lucas Silva,br BRA,MF,29.0,16.4,752,929,80.9,14869,4139,274,307,89.3,341,385,88.6,122,186,65.6,2,2.0,2.3,0.0,46,105,16,2,127,Matches
Arthur,br BRA,"FW,MF",24.0,15.0,323,431,74.9,5014,1022,181,223,81.2,107,132,81.1,25,40,62.5,1,1.3,2.2,-0.3,11,13,13,1,38,Matches
Lucas Oliveira,br BRA,DF,26.0,14.6,645,782,82.5,13730,5421,152,176,86.4,409,440,93.0,82,150,54.7,0,0.2,0.4,-0.2,4,66,4,1,67,Matches
Gilberto,br BRA,FW,33.0,12.1,200,266,75.2,2591,461,117,144,81.3,52,69,75.4,9,12,75.0,1,0.9,0.5,0.1,8,11,2,1,12,Matches
Matheus Pereira,pt POR,"FW,MF",26.0,11.4,447,607,73.6,6710,2015,260,295,88.1,127,167,76.0,36,91,39.6,1,2.8,3.3,-1.8,22,61,16,1,60,Matches
Nikão,br BRA,"FW,MF",30.0,8.9,283,381,74.3,4813,1275,147,171,86.0,100,118,84.7,33,68,48.5,3,2.4,2.1,0.6,26,22,19,3,43,Matches
Ian Luccas,br BRA,MF,19.0,5.3,94,125,75.2,1276,315,52,67,77.6,35,47,74.5,1,2,50.0,1,0.8,0.6,0.2,5,8,2,0,14,Matches
Helibelton Palacios,co COL,DF,29.0,7.0,210,282,74.5,3009,1440,129,146,88.4,67,96,69.8,11,20,55.0,0,0.1,0.2,-0.1,2,17,3,1,27,Matches
Rafael Elias,br BRA,FW,23.0,6.0,68,105,64.8,1014,199,40,52,76.9,20,35,57.1,5,9,55.6,0,0.5,0.9,-0.5,5,5,4,0,10,Matches
Neto Moura,br BRA,MF,26.0,5.5,221,261,84.7,4309,1330,86,103,83.5,98,107,91.6,36,39,92.3,0,0.5,0.6,-0.5,5,32,6,2,32,Matches
Ramiro Benetti,br BRA,MF,29.0,4.5,211,250,84.4,3126,1004,125,138,90.6,72,85,84.7,10,14,71.4,1,0.6,0.9,0.4,5,27,6,2,26,Matches
Richard,br BRA,MF,28.0,3.8,223,253,88.1,4000,882,92,102,90.2,104,114,91.2,21,26,80.8,0,0.1,0.1,-0.1,3,19,0,0,8,Matches
João Wellington,br BRA,MF,19.0,4.1,92,113,81.4,1298,424,58,65,89.2,32,41,78.0,1,5,20.0,0,0.0,0.6,0.0,0,9,0,0,11,Matches
Kaiki,br BRA,"DF,FW",19.0,2.5,71,104,68.3,1305,556,28,36,77.8,38,54,70.4,5,9,55.6,0,0.3,0.1,-0.3,1,4,1,1,3,Matches
Wallisson Luiz,br BRA,MF,25.0,4.4,128,161,79.5,2244,598,62,75,82.7,44,50,88.0,17,20,85.0,0,0.1,0.1,-0.1,3,15,2,0,22,Matches
Henrique Dourado,br BRA,FW,33.0,3.8,44,64,68.8,526,107,24,32,75.0,12,16,75.0,1,3,33.3,0,0.7,0.5,-0.7,5,2,2,0,4,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,3.2,87,116,75.0,1204,256,61,73,83.6,24,31,77.4,1,3,33.3,0,0.4,0.3,-0.4,4,6,3,1,7,Matches
Robert,br BRA,"MF,FW",17.0,2.1,25,40,62.5,322,31,16,17,94.1,8,16,50.0,0,4,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
João Marcelo,br BRA,DF,22.0,1.8,103,112,92.0,1940,817,43,46,93.5,49,52,94.2,10,13,76.9,0,0.0,0.0,0.0,0,9,0,0,16,Matches
Igor Marques,br BRA,DF,24.0,1.3,56,83,67.5,905,378,26,34,76.5,26,37,70.3,3,5,60.0,1,0.4,0.2,0.6,4,2,4,4,10,Matches
Anderson,br BRA,GK,24.0,1.0,14,18,77.8,377,269,4,4,100.0,7,8,87.5,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Rafael Bilu,br BRA,FW,23.0,1.0,29,36,80.6,443,74,21,21,100.0,5,7,71.4,3,5,60.0,0,0.8,0.6,-0.8,1,1,1,0,2,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,0.7,26,32,81.3,511,207,4,5,80.0,21,22,95.5,0,4,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Fernando Henrique,br BRA,MF,21.0,1.5,38,46,82.6,724,166,13,15,86.7,17,20,85.0,5,5,100.0,0,0.0,0.0,0.0,0,6,1,0,4,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,1.4,67,76,88.2,1131,235,36,37,97.3,21,24,87.5,10,10,100.0,0,0.1,0.2,-0.1,2,7,2,2,7,Matches
Daniel,br BRA,MF,20.0,0.3,30,33,90.9,599,94,9,10,90.0,16,16,100.0,5,6,83.3,0,0.0,0.1,0.0,0,3,3,0,7,Matches
João Pedro,br BRA,FW,19.0,0.1,1,2,50.0,12,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Luis,br BRA,FW,17.0,0.1,2,5,40.0,27,1,1,3,33.3,1,2,50.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Squad Total,,,27.8,38.0,14360,18198,78.9,269465,97151,5879,6774,86.8,6428,7456,86.2,1801,3051,59.0,26,34.8,36.8,-8.8,399,1321,300,87,1644,
Opponent Total,,,27.5,38.0,13456,17204,78.2,243135,88633,5991,6801,88.1,5697,6713,84.9,1463,2766,52.9,22,30.5,28.6,-8.5,310,1120,244,60,1371,
