Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Víctor Guzmán,mx MEX,MF,28-330,14,769.0,55.0,50.3,8.5,9,71.0,1,5,26.0,2,1.86,13.0,9.0,4.0,0.47,0.94,11.2,11.0,0.2,0.02,0.11,Matches
Isaác Brizuela,mx MEX,"FW,MF",33-124,11,674.0,61.0,44.1,7.5,8,75.0,0,3,25.0,2,1.92,9.0,7.0,2.0,0.27,0.48,8.4,8.8,-0.4,-0.06,-0.04,Matches
Erick Gutiérrez,mx MEX,MF,28-198,12,631.0,53.0,41.2,7.0,7,74.0,2,5,23.0,0,1.21,4.0,11.0,-7.0,-1.0,-1.7,8.2,7.5,0.7,0.1,0.23,Matches
Jonathan Padilla,mx MEX,"MF,FW",18-011,16,571.0,36.0,37.3,6.3,5,68.0,1,11,21.0,1,1.61,10.0,10.0,0.0,0.0,0.0,7.5,9.7,-2.2,-0.34,-0.49,Matches
Alejandro Mayorga,mx MEX,DF,26-215,7,393.0,56.0,25.7,4.4,4,78.0,2,3,27.0,7,1.57,7.0,5.0,2.0,0.46,0.62,5.1,5.8,-0.6,-0.15,-0.15,Matches
Alexis Vega,mx MEX,FW,26-035,8,383.0,48.0,25.0,4.3,4,71.0,0,4,25.0,0,0.9,4.0,5.0,-1.0,-0.23,-0.31,5.4,4.4,1.0,0.23,0.35,Matches
Ronaldo Cisneros,mx MEX,"FW,MF",26-356,11,409.0,37.0,26.7,4.5,3,65.0,0,8,27.0,2,1.54,5.0,4.0,1.0,0.22,0.3,3.6,5.8,-2.1,-0.47,-0.6,Matches
Raúl Martínez,mx MEX,DF,20-300,5,274.0,55.0,17.9,3.0,3,90.0,3,2,2.0,8,2.0,3.0,2.0,1.0,0.33,0.4,5.7,4.4,1.3,0.44,0.58,Matches
Jesús Sánchez García,mx MEX,DF,34-121,4,238.0,60.0,15.6,2.6,3,75.0,2,1,13.0,13,1.4,4.0,4.0,0.0,0.0,0.0,4.7,4.0,0.7,0.25,0.33,Matches
Juan Brigido,mx MEX,"FW,DF",22-092,9,266.0,30.0,17.4,3.0,2,66.0,0,7,19.0,3,1.22,4.0,3.0,1.0,0.34,0.41,3.0,3.7,-0.7,-0.24,-0.26,Matches
Pavel Pérez,mx MEX,"FW,MF",25-187,9,185.0,21.0,12.1,2.1,2,57.0,0,7,10.0,6,2.11,6.0,2.0,4.0,1.95,2.21,4.5,2.5,2.0,0.97,1.14,Matches
José Rangel Aguilar,mx MEX,GK,23-308,2,105.0,53.0,6.9,1.2,2,53.0,1,0,,6,2.0,2.0,1.0,1.0,0.86,0.92,0.8,1.9,-1.1,-0.94,-0.97,Matches
Alan Torres,mx MEX,MF,23-314,4,160.0,40.0,10.5,1.8,1,69.0,0,3,30.0,10,2.25,4.0,2.0,2.0,1.13,1.26,2.9,2.9,0.0,0.02,0.05,Matches
Daniel Armando Ríos,mx MEX,"FW,DF",28-311,5,69.0,14.0,4.5,0.8,0,,0,5,14.0,4,0.8,1.0,4.0,-3.0,-3.91,-4.1,1.5,1.7,-0.2,-0.23,-0.21,Matches
Zahid Muñoz,mx MEX,MF,22-335,1,21.0,21.0,1.4,0.2,0,,0,1,21.0,0,3.0,1.0,0.0,1.0,4.29,4.35,0.4,0.1,0.3,1.27,1.32,Matches
Hiram Mier,mx MEX,MF,34-127,1,5.0,5.0,0.3,0.1,0,,0,1,5.0,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,-13.17,-13.19,Matches
Armando González,mx MEX,MF,20-254,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Leonardo Sepulveda,us USA,DF,22-195,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Óscar Whalley,es ESP,GK,29-276,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Squad Total,,,27.0,17,1530.0,90.0,100.0,17.0,187,81.0,109,76,22.0,94,1.59,22.0,22.0,0.0,0.0,,20.7,21.2,-0.5,-0.03,,
Opponent Total,,,28.1,17,1530.0,90.0,100.0,17.0,187,81.0,108,78,18.0,90,1.24,22.0,22.0,0.0,0.0,,21.2,20.7,0.5,0.03,,
