Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Víctor Guzmán,mx MEX,MF,28-330,14,9,769.0,8.5,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.7,0.9,1.5,2.3,11.0,58.0,53.0,0.0,0.35,0.35,0.0,0.35,0.2,0.17,0.37,0.1,0.27,Matches
Isaác Brizuela,mx MEX,"FW,MF",33-124,11,8,674.0,7.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,1.7,28.0,15.0,60.0,0.0,0.27,0.27,0.0,0.27,0.09,0.14,0.23,0.09,0.23,Matches
Erick Gutiérrez,mx MEX,MF,28-198,12,7,631.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.3,2.0,15.0,44.0,16.0,0.14,0.0,0.14,0.14,0.14,0.25,0.04,0.29,0.25,0.29,Matches
Jonathan Padilla,mx MEX,"MF,FW",18-011,16,5,571.0,6.3,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,1.1,22.0,21.0,56.0,0.47,0.0,0.47,0.47,0.47,0.17,0.0,0.17,0.17,0.17,Matches
Alejandro Mayorga,mx MEX,DF,26-215,7,4,393.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,8.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,Matches
Alexis Vega,mx MEX,FW,26-035,8,4,383.0,4.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.7,1.0,0.4,1.3,10.0,12.0,43.0,0.23,0.0,0.23,0.23,0.23,0.4,0.08,0.48,0.22,0.31,Matches
Ronaldo Cisneros,mx MEX,"FW,MF",26-356,11,3,409.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,16.0,0.44,0.0,0.44,0.44,0.44,0.22,0.01,0.23,0.22,0.23,Matches
Raúl Martínez,mx MEX,DF,20-300,5,3,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Jesús Sánchez García,mx MEX,DF,34-121,4,3,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Brigido,mx MEX,"FW,DF",22-092,9,2,266.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,13.0,6.0,20.0,0.34,0.0,0.34,0.34,0.34,0.15,0.15,0.3,0.15,0.3,Matches
Pavel Pérez,mx MEX,"FW,MF",25-187,9,2,185.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,11.0,5.0,16.0,0.0,0.49,0.49,0.0,0.49,0.18,0.25,0.42,0.18,0.42,Matches
José Rangel Aguilar,mx MEX,GK,23-308,2,2,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Torres,mx MEX,MF,23-314,4,1,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Armando Ríos,mx MEX,"FW,DF",28-311,5,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.29,0.16,0.29,Matches
Zahid Muñoz,mx MEX,MF,22-335,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hiram Mier,mx MEX,MF,34-127,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Armando González,mx MEX,MF,20-254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Sepulveda,us USA,DF,22-195,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Óscar Whalley,es ESP,GK,29-276,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,17,187,1530.0,17.0,22.0,13.0,35.0,18.0,4.0,6.0,40.0,2.0,20.7,15.9,12.2,28.2,301.0,660.0,649.0,1.29,0.76,2.06,1.06,1.82,1.22,0.72,1.94,0.94,1.66,
Opponent Total,,,28.1,17,187,1530.0,17.0,22.0,13.0,35.0,18.0,4.0,5.0,46.0,3.0,21.2,17.3,11.9,29.2,245.0,570.0,567.0,1.29,0.76,2.06,1.06,1.82,1.25,0.7,1.94,1.02,1.72,
