Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Miguel Merentiel,uy URU,FW,26.0,23,1231.0,54.0,50.7,13.7,13,71.0,2,10,30.0,0,1.61,15.0,8.0,7.0,0.51,0.36,14.6,12.0,2.5,0.19,0.28,Matches
Óscar Romero,py PAR,"MF,FW",30.0,16,1068.0,67.0,44.0,11.9,13,75.0,3,3,29.0,7,1.38,11.0,13.0,-2.0,-0.17,-0.9,13.4,15.9,-2.6,-0.22,-0.47,Matches
Darío Benedetto,ar ARG,FW,32.0,15,892.0,59.0,36.7,9.9,12,70.0,3,3,16.0,2,1.53,11.0,12.0,-1.0,-0.1,-0.69,11.7,12.2,-0.6,-0.06,-0.17,Matches
Nicolás Valentini,ar ARG,DF,21.0,15,1005.0,67.0,41.4,11.2,11,84.0,7,4,19.0,9,1.6,11.0,8.0,3.0,0.27,-0.11,10.2,8.7,1.5,0.14,0.15,Matches
Valentín Barco,ar ARG,"DF,FW",18.0,11,825.0,75.0,34.0,9.2,11,75.0,3,0,,1,1.64,9.0,6.0,3.0,0.33,-0.01,7.2,8.1,-0.9,-0.1,-0.23,Matches
Ignacio Fernández,ar ARG,MF,20.0,19,976.0,51.0,40.2,10.8,10,74.0,3,9,27.0,2,1.68,13.0,11.0,2.0,0.18,-0.25,12.7,8.9,3.8,0.35,0.5,Matches
Facundo Roncaglia,ar ARG,DF,35.0,15,971.0,65.0,40.0,10.8,9,90.0,9,6,27.0,11,1.8,14.0,11.0,3.0,0.28,-0.09,11.4,10.5,0.9,0.08,0.06,Matches
Luca Langoni,ar ARG,"FW,MF",20.0,12,708.0,59.0,29.1,7.9,8,74.0,3,4,30.0,1,1.33,10.0,10.0,0.0,0.0,-0.47,9.9,9.5,0.4,0.05,0.01,Matches
Juan Ramírez,ar ARG,"MF,FW",29.0,15,559.0,37.0,23.0,6.2,8,57.0,0,7,14.0,9,1.47,8.0,3.0,5.0,0.81,0.61,7.4,7.1,0.3,0.05,0.0,Matches
Martín Payero,ar ARG,MF,24.0,10,504.0,50.0,20.7,5.6,6,69.0,1,4,23.0,4,1.6,9.0,6.0,3.0,0.54,0.26,5.6,5.6,-0.1,-0.01,-0.07,Matches
Felicia Karlsson,ar ARG,DF,29.0,10,463.0,46.0,19.1,5.1,5,67.0,2,5,26.0,13,1.7,8.0,6.0,2.0,0.39,0.07,5.7,5.7,-0.1,-0.01,-0.07,Matches
Luis Vázquez,ar ARG,FW,22.0,13,435.0,33.0,17.9,4.8,4,71.0,0,9,17.0,7,1.69,8.0,4.0,4.0,0.83,0.6,5.8,4.3,1.5,0.3,0.31,Matches
Javier Hernán García,ar ARG,GK,36.0,4,360.0,90.0,14.8,4.0,4,90.0,4,0,,23,1.75,5.0,4.0,1.0,0.25,-0.1,5.9,1.4,4.5,1.14,1.28,Matches
Nicolás Orsini,ar ARG,FW,28.0,4,204.0,51.0,8.4,2.3,3,63.0,2,1,16.0,9,1.0,2.0,1.0,1.0,0.44,0.12,2.1,3.2,-1.2,-0.52,-0.62,Matches
Norberto Briasco,am ARM,"FW,MF",26.0,14,340.0,24.0,14.0,3.8,2,55.0,0,12,19.0,7,1.86,7.0,4.0,3.0,0.79,0.54,5.2,3.5,1.7,0.45,0.47,Matches
Esteban Rolón,ar ARG,MF,27.0,7,144.0,21.0,5.9,1.6,1,45.0,0,6,17.0,8,2.29,2.0,2.0,0.0,0.0,-0.35,1.8,2.2,-0.4,-0.23,-0.3,Matches
Nahuel Génez,ar ARG,DF,19.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,6,0.0,0.0,4.0,-4.0,-4.0,-4.5,0.3,2.9,-2.6,-2.63,-2.78,Matches
Exequiel Zeballos,ar ARG,"MF,FW",20.0,6,106.0,18.0,4.4,1.2,0,,0,6,18.0,1,1.67,3.0,2.0,1.0,0.85,0.54,1.5,1.6,-0.1,-0.08,-0.14,Matches
Aaron Anselmino,ar ARG,DF,17.0,2,46.0,23.0,1.9,0.5,0,,0,2,23.0,5,2.0,1.0,0.0,1.0,1.96,1.65,1.0,0.1,0.9,1.83,1.81,Matches
Diego González,ar ARG,MF,34.0,4,32.0,8.0,1.3,0.4,0,,0,4,8.0,16,3.0,0.0,1.0,-1.0,-2.81,-3.19,0.2,1.0,-0.8,-2.22,-2.3,Matches
Brandon Cortés,cl CHI,FW,21.0,1,22.0,22.0,0.9,0.2,0,,0,1,22.0,8,1.0,1.0,0.0,1.0,4.09,3.79,0.8,0.1,0.8,3.21,3.19,Matches
Javier Morales,ar ARG,FW,19.0,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,4,3.0,0.0,0.0,0.0,0.0,-0.33,0.1,0.0,0.1,0.61,0.57,Matches
Federico Aguirre,ar ARG,FW,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gabriel Aranda,ar ARG,DF,21.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Leandro Brey,ar ARG,GK,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Julian Carrasco,ar ARG,MF,20.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Lautaro Di Lollo,ar ARG,DF,18.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Rodrigo Montes,ar ARG,MF,23.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Román Rodríguez,ar ARG,MF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Marcos Rojo,ar ARG,DF,32.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.8,27,2430.0,90.0,100.0,27.0,297,80.0,168,124,22.0,198,1.63,33.0,24.0,9.0,0.33,,30.5,29.2,1.3,0.05,,
Opponent Total,,,27.2,27,2430.0,90.0,100.0,27.0,297,80.0,181,114,19.0,203,1.19,24.0,33.0,-9.0,-0.33,,29.2,30.5,-1.3,-0.05,,
