Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Thiago Vecino,uy URU,FW,23.0,11,5,441.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,1.0,4.0,24.0,0.0,0.2,0.2,0.0,0.2,0.2,0.07,0.26,0.2,0.26,Matches
Francisco Gerometta,ar ARG,"DF,MF",23.0,16,3,516.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,17.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches
Joaquín Mosqueira,,MF,,11,3,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Mateo Del Blanco,ar ARG,"DF,MF",19.0,6,3,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.05,0.13,Matches
Tomás González,ar ARG,"MF,FW",19.0,10,3,252.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1,1.1,0.2,1.3,13.0,7.0,22.0,0.36,0.0,0.36,0.36,0.36,0.38,0.07,0.45,0.38,0.45,Matches
Juan Ludueña,ar ARG,DF,19.0,6,2,242.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Mariano Meynier,ar ARG,FW,19.0,2,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Gastón Comas,ar ARG,MF,24.0,2,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Bryan Castrillón,co COL,"FW,MF",23.0,12,0,236.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.8,2.2,9.0,11.0,27.0,0.76,0.38,1.14,0.76,1.14,0.56,0.29,0.85,0.56,0.85,Matches
Lisandro Morales,ar ARG,DF,19.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Valentino Venetucci,,,,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Mateo García,ar ARG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Gonzalez,,GK,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Gutiérrez,ar ARG,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Meuli,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rafael Profini,,DF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.6,27,297,2430.0,27.0,19.0,14.0,33.0,18.0,1.0,1.0,63.0,5.0,22.4,21.6,15.6,37.2,432.0,796.0,819.0,0.7,0.52,1.22,0.67,1.19,0.83,0.58,1.41,0.8,1.38,
Opponent Total,,,27.2,27,297,2430.0,27.0,25.0,20.0,45.0,22.0,3.0,4.0,68.0,4.0,28.9,25.7,21.7,47.4,395.0,1011.0,1000.0,0.93,0.74,1.67,0.81,1.56,1.07,0.8,1.87,0.95,1.76,
