Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Ezequiel Cañete,ar ARG,"FW,MF",23.0,17,593.0,35.0,24.4,6.6,7,67.0,1,10,12.0,6,1.06,4.0,9.0,-5.0,-0.76,-0.71,5.4,8.0,-2.6,-0.4,-0.2,Matches
Junior Marabel,py PAR,FW,24.0,18,585.0,33.0,24.1,6.5,5,72.0,1,13,17.0,4,1.06,3.0,10.0,-7.0,-1.08,-1.13,5.1,9.8,-4.7,-0.73,-0.64,Matches
Thiago Vecino,uy URU,FW,23.0,11,441.0,40.0,18.1,4.9,5,63.0,0,6,21.0,3,0.82,3.0,4.0,-1.0,-0.2,0.02,4.2,5.4,-1.2,-0.24,0.0,Matches
Francisco Gerometta,ar ARG,"DF,MF",23.0,16,516.0,32.0,21.2,5.7,3,90.0,3,13,19.0,9,1.13,5.0,8.0,-3.0,-0.52,-0.38,5.9,9.1,-3.2,-0.56,-0.41,Matches
Joaquín Mosqueira,,MF,,11,395.0,36.0,16.3,4.4,3,85.0,1,8,17.0,10,1.55,3.0,7.0,-4.0,-0.91,-0.82,,,,,,Matches
Mateo Del Blanco,ar ARG,"DF,MF",19.0,6,331.0,55.0,13.6,3.7,3,89.0,2,3,22.0,7,1.17,2.0,1.0,1.0,0.27,0.57,3.1,2.6,0.5,0.14,0.44,Matches
Tomás González,ar ARG,"MF,FW",19.0,10,252.0,25.0,10.4,2.8,3,55.0,0,7,13.0,13,0.6,1.0,5.0,-4.0,-1.43,-1.35,3.7,3.4,0.2,0.09,0.37,Matches
Juan Ludueña,ar ARG,DF,19.0,6,242.0,40.0,10.0,2.7,2,83.0,1,4,19.0,20,1.67,1.0,7.0,-6.0,-2.23,-2.23,,,,,,Matches
Mariano Meynier,ar ARG,FW,19.0,2,85.0,43.0,3.5,0.9,1,57.0,0,1,28.0,1,1.0,0.0,0.0,0.0,0.0,0.23,0.2,0.3,-0.1,-0.09,0.16,Matches
Gastón Comas,ar ARG,MF,24.0,2,67.0,34.0,2.8,0.7,1,58.0,0,1,9.0,13,1.5,1.0,0.0,1.0,1.34,1.61,0.6,0.9,-0.3,-0.44,-0.2,Matches
Bryan Castrillón,co COL,"FW,MF",23.0,12,236.0,20.0,9.7,2.6,0,,0,12,20.0,13,1.0,3.0,4.0,-1.0,-0.38,-0.18,4.2,2.5,1.7,0.66,1.0,Matches
Lisandro Morales,ar ARG,DF,19.0,1,25.0,25.0,1.0,0.3,0,,0,1,25.0,1,3.0,2.0,0.0,2.0,7.2,7.5,,,,,,Matches
Valentino Venetucci,,,,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,5,3.0,0.0,0.0,0.0,0.0,0.22,,,,,,Matches
Mateo García,ar ARG,FW,19.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Diego Gonzalez,,GK,,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Diego Gutiérrez,ar ARG,MF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lucas Meuli,ar ARG,GK,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rafael Profini,,DF,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,25.6,27,2430.0,90.0,100.0,27.0,297,82.0,173,120,19.0,194,1.11,19.0,25.0,-6.0,-0.22,,22.4,28.9,-6.5,-0.24,,
Opponent Total,,,27.2,27,2430.0,90.0,100.0,27.0,297,82.0,171,124,22.0,197,1.44,25.0,19.0,6.0,0.22,,28.9,22.4,6.5,0.24,,
