Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Oscar Piris,ar ARG,DF,33.0,12.0,358.0,487.0,73.5,7103.0,3481.0,125.0,139.0,89.9,188.0,228.0,82.5,41.0,98.0,41.8,0,0.4,0.4,-0.4,8.0,33.0,3.0,0.0,32.0,Matches
Luciano Aued,ar ARG,MF,35.0,11.3,361.0,487.0,74.1,6518.0,2215.0,151.0,180.0,83.9,169.0,210.0,80.5,32.0,73.0,43.8,1,0.5,0.3,0.5,4.0,41.0,7.0,2.0,59.0,Matches
Lucas Esquivel,ar ARG,DF,21.0,11.5,407.0,624.0,65.2,7034.0,3657.0,212.0,249.0,85.1,155.0,231.0,67.1,37.0,109.0,33.9,0,1.0,1.1,-1.0,14.0,35.0,9.0,4.0,42.0,Matches
Sebastián Moyano,ar ARG,GK,32.0,11.0,186.0,287.0,64.8,5513.0,3784.0,32.0,33.0,97.0,81.0,86.0,94.2,73.0,168.0,43.5,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches
Nicolás Paz,ar ARG,DF,20.0,9.9,295.0,421.0,70.1,5985.0,2780.0,76.0,89.0,85.4,179.0,219.0,81.7,36.0,97.0,37.1,0,0.0,0.1,0.0,1.0,14.0,1.0,0.0,24.0,Matches
Daniel Juárez,ar ARG,"MF,FW",21.0,7.2,115.0,184.0,62.5,1640.0,492.0,69.0,95.0,72.6,32.0,51.0,62.7,6.0,16.0,37.5,1,0.3,0.3,0.7,6.0,10.0,7.0,1.0,17.0,Matches
Ezequiel Cañete,ar ARG,"FW,MF",23.0,6.6,212.0,291.0,72.9,3867.0,1113.0,100.0,123.0,81.3,86.0,108.0,79.6,25.0,43.0,58.1,1,1.2,0.2,-0.2,9.0,29.0,2.0,0.0,33.0,Matches
Junior Marabel,py PAR,FW,24.0,6.5,93.0,162.0,57.4,1201.0,276.0,61.0,90.0,67.8,26.0,45.0,57.8,3.0,4.0,75.0,0,0.3,0.4,-0.3,6.0,5.0,0.0,0.0,8.0,Matches
Thiago Vecino,uy URU,FW,23.0,4.9,54.0,93.0,58.1,910.0,125.0,29.0,49.0,59.2,16.0,28.0,57.1,6.0,7.0,85.7,1,0.3,0.0,0.7,2.0,3.0,1.0,0.0,4.0,Matches
Francisco Gerometta,ar ARG,"DF,MF",23.0,5.7,175.0,280.0,62.5,3259.0,1700.0,71.0,89.0,79.8,79.0,116.0,68.1,23.0,58.0,39.7,0,0.7,0.2,-0.7,7.0,15.0,6.0,4.0,17.0,Matches
Joaquín Mosqueira,,MF,,4.4,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Mateo Del Blanco,ar ARG,"DF,MF",19.0,3.7,108.0,161.0,67.1,1911.0,1086.0,51.0,64.0,79.7,39.0,54.0,72.2,15.0,31.0,48.4,0,0.3,0.5,-0.3,5.0,16.0,6.0,4.0,19.0,Matches
Tomás González,ar ARG,"MF,FW",19.0,2.8,38.0,81.0,46.9,628.0,154.0,19.0,38.0,50.0,10.0,20.0,50.0,7.0,12.0,58.3,0,0.2,0.3,-0.2,5.0,6.0,2.0,1.0,7.0,Matches
Juan Ludueña,ar ARG,DF,19.0,2.7,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Mariano Meynier,ar ARG,FW,19.0,0.9,10.0,15.0,66.7,110.0,53.0,8.0,9.0,88.9,2.0,5.0,40.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Matches
Gastón Comas,ar ARG,MF,24.0,0.7,33.0,38.0,86.8,408.0,86.0,20.0,21.0,95.2,9.0,11.0,81.8,1.0,3.0,33.3,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,Matches
Bryan Castrillón,co COL,"FW,MF",23.0,2.6,58.0,82.0,70.7,776.0,286.0,42.0,47.0,89.4,9.0,15.0,60.0,5.0,16.0,31.3,1,0.8,0.2,0.2,6.0,7.0,3.0,0.0,11.0,Matches
Lisandro Morales,ar ARG,DF,19.0,0.3,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Valentino Venetucci,,,,0.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Squad Total,,,25.6,27.0,7237.0,10346.0,69.9,133227.0,57370.0,3144.0,3778.0,83.2,3065.0,3931.0,78.0,864.0,1925.0,44.9,14,15.6,15.2,-1.6,210.0,581.0,158.0,52.0,796.0,
Opponent Total,,,27.2,27.0,8812.0,11699.0,75.3,166393.0,68749.0,3688.0,4341.0,85.0,3753.0,4550.0,82.5,1160.0,2110.0,55.0,20,21.7,21.6,-1.7,225.0,848.0,177.0,63.0,1011.0,
